
MINUTE: Average=216.26893481971632, Max=216.41614535411958, Min=216.0784350630854
FIFTEEN_MINUTES: Average=210.61970039128477, Max=211.09385767482405, Min=209.98793873235078
FIFTEEN_MINUTES: Average=209.99130371419298, Max=210.4429448611224, Min=209.385997076789
FIFTEEN_MINUTES: Average=209.63398152276878, Max=210.24243811616793, Min=208.96675640559565
FIFTEEN_MINUTES: Average=209.8385449179686, Max=210.47194132363697, Min=209.16743073835153
FIFTEEN_MINUTES: Average=209.2347948599497, Max=210.25114022766437, Min=208.71431854673517
FIFTEEN_MINUTES: Average=209.6921014163626, Max=210.22679543869046, Min=209.11080791075085
FIFTEEN_MINUTES: Average=209.1801614725238, Max=209.64996194744322, Min=208.7074029561111
FIFTEEN_MINUTES: Average=208.75614440017387, Max=209.4230580345648, Min=208.0656710600426
FIFTEEN_MINUTES: Average=207.74938751034608, Max=208.57108879065802, Min=207.15729818085128
FIFTEEN_MINUTES: Average=207.6183545910393, Max=208.15500010991224, Min=207.06448455307626
FIFTEEN_MINUTES: Average=207.70549579809966, Max=208.38542986079992, Min=207.28136410054142
FIFTEEN_MINUTES: Average=208.32989506724505, Max=209.12911985312883, Min=207.47909255251855
FIFTEEN_MINUTES: Average=209.00730978943304, Max=209.57211244193005, Min=208.345056597347
FIFTEEN_MINUTES: Average=208.75097622337907, Max=209.28395892844557, Min=208.16208483564986
FIFTEEN_MINUTES: Average=207.70376573420876, Max=208.46863073383133, Min=206.98998603765813
FIFTEEN_MINUTES: Average=208.14660879296545, Max=208.61043240567648, Min=207.31692161240238
FIFTEEN_MINUTES: Average=207.8452107000131, Max=208.39896477958646, Min=207.17950573294866
FIFTEEN_MINUTES: Average=208.62832953829965, Max=208.9420592999858, Min=208.26634799618
FIFTEEN_MINUTES: Average=208.81451526486978, Max=209.33153493090686, Min=208.13711088713563
FIFTEEN_MINUTES: Average=208.35352776061748, Max=208.98705526594952, Min=207.52996225260682
FIFTEEN_MINUTES: Average=209.07556264534534, Max=209.95210039864295, Min=208.32892075905173
FIFTEEN_MINUTES: Average=210.25077559145663, Max=210.64288737212019, Min=209.7789933675468
FIFTEEN_MINUTES: Average=209.46106084964578, Max=210.04343671056273, Min=208.68697173401324
FIFTEEN_MINUTES: Average=208.81999764739936, Max=209.73130185492707, Min=208.12238264075674
FIFTEEN_MINUTES: Average=208.21416994253428, Max=208.77241986983478, Min=207.5315460806648
FIFTEEN_MINUTES: Average=208.00664103761565, Max=208.79139246801168, Min=207.15446946223847
FIFTEEN_MINUTES: Average=208.43560152507948, Max=209.2260463807055, Min=207.8247750019102
FIFTEEN_MINUTES: Average=208.6124042179015, Max=209.255768385826, Min=208.0884884310131
FIFTEEN_MINUTES: Average=209.97297042984852, Max=210.9459305916149, Min=209.06577039207374
FIFTEEN_MINUTES: Average=210.2691860930309, Max=210.82143766898076, Min=209.50758957383013
FIFTEEN_MINUTES: Average=210.7860151432125, Max=211.2546057807906, Min=210.39435021264714
FIFTEEN_MINUTES: Average=210.94345426281504, Max=211.50289013666165, Min=210.50409540673667
FIFTEEN_MINUTES: Average=210.92660402366033, Max=211.38844645753667, Min=210.16057185627392
FIFTEEN_MINUTES: Average=211.69461507107923, Max=212.3635132585511, Min=210.9648422317987
FIFTEEN_MINUTES: Average=211.2415297411717, Max=211.96549521125664, Min=210.46495742138688
FIFTEEN_MINUTES: Average=210.96099263518002, Max=211.29937812962584, Min=210.53243405909265
FIFTEEN_MINUTES: Average=212.37655721538707, Max=213.56795774964257, Min=210.89972797659658
FIFTEEN_MINUTES: Average=213.05455848952755, Max=213.4719048877135, Min=212.5626198560598
FIFTEEN_MINUTES: Average=212.34941963018096, Max=213.08287912377952, Min=211.9477182214994
FIFTEEN_MINUTES: Average=212.0650426565423, Max=212.47589849061376, Min=211.68945126810445
FIFTEEN_MINUTES: Average=212.21903381425813, Max=212.7668395945357, Min=211.79017714918936
FIFTEEN_MINUTES: Average=212.97635469195873, Max=214.03120018807132, Min=211.84383442783877
FIFTEEN_MINUTES: Average=214.79450394385032, Max=215.75464534456708, Min=213.69648547041464
FIFTEEN_MINUTES: Average=214.8723180052353, Max=215.36834343002377, Min=214.06603204273176
FIFTEEN_MINUTES: Average=214.3665796508566, Max=214.82075211860214, Min=213.81203585767355
FIFTEEN_MINUTES: Average=213.6717316652194, Max=214.47497638470657, Min=213.01940169315972
FIFTEEN_MINUTES: Average=213.4077269649823, Max=214.2722720252338, Min=212.66724878629617
FIFTEEN_MINUTES: Average=212.50422692433145, Max=213.14347009615378, Min=211.64120622575842
FIFTEEN_MINUTES: Average=212.77906845932927, Max=213.49936223950778, Min=211.9688903495938
FIFTEEN_MINUTES: Average=212.65605117507454, Max=213.16091485900913, Min=212.0417718872459
FIFTEEN_MINUTES: Average=212.32163562234743, Max=212.99429484947095, Min=211.7801456016893
FIFTEEN_MINUTES: Average=212.84654298369767, Max=213.38071451176123, Min=212.34475849197014
FIFTEEN_MINUTES: Average=213.27022724399282, Max=213.91511588652085, Min=212.73861222260956
FIFTEEN_MINUTES: Average=214.54361248297582, Max=215.8107761909041, Min=213.64041754802585
FIFTEEN_MINUTES: Average=215.89370723882004, Max=216.80838026433045, Min=215.3148716710783
FIFTEEN_MINUTES: Average=217.09634078541072, Max=218.0271670712747, Min=215.9641317689819
FIFTEEN_MINUTES: Average=217.90287780713504, Max=218.54226350635673, Min=216.96333139766608
FIFTEEN_MINUTES: Average=216.37719522924357, Max=217.21322091171984, Min=215.5190422343862
FIFTEEN_MINUTES: Average=214.91725389805566, Max=215.7016946871767, Min=214.20213779233268
FIFTEEN_MINUTES: Average=215.09801264220286, Max=215.51111810501175, Min=214.54737150091017
FIFTEEN_MINUTES: Average=215.05233957092028, Max=215.46771504997528, Min=214.54847097252167
FIFTEEN_MINUTES: Average=214.2852187628364, Max=214.9802681397053, Min=213.89591768393467
FIFTEEN_MINUTES: Average=214.09264785316554, Max=214.64228674534786, Min=213.56354888486226
FIFTEEN_MINUTES: Average=214.22643795756687, Max=214.95529100044888, Min=213.3658367060018
FIFTEEN_MINUTES: Average=214.39929704105631, Max=215.1374350321353, Min=213.90007287908878
FIFTEEN_MINUTES: Average=215.38878245773984, Max=215.78335200861886, Min=214.97753405643823
FIFTEEN_MINUTES: Average=215.67287529923274, Max=216.12701632715616, Min=215.2032135565251
FIFTEEN_MINUTES: Average=215.34419495103614, Max=216.1557828771986, Min=214.6294965635626
FIFTEEN_MINUTES: Average=214.56411951825064, Max=215.49554714502165, Min=213.77622337405757
FIFTEEN_MINUTES: Average=213.86318400630336, Max=214.3670557122209, Min=213.30806849692695
FIFTEEN_MINUTES: Average=214.3599970262813, Max=215.38377219308606, Min=213.6184796521302
FIFTEEN_MINUTES: Average=215.08570052453842, Max=215.8475759076394, Min=214.34666316464575
FIFTEEN_MINUTES: Average=214.95195077959434, Max=215.46768431466597, Min=214.41950231562618
FIFTEEN_MINUTES: Average=215.09150300507906, Max=215.56248687537104, Min=214.71595240829797
FIFTEEN_MINUTES: Average=215.00107869241805, Max=215.56960880098126, Min=214.60051800643933
FIFTEEN_MINUTES: Average=214.52204152691945, Max=215.1618302453923, Min=213.93095952360306
FIFTEEN_MINUTES: Average=213.7518200951981, Max=214.46923065654642, Min=213.29376329040454
FIFTEEN_MINUTES: Average=214.0768958514037, Max=215.21170779417366, Min=213.45188180143793
FIFTEEN_MINUTES: Average=215.20995081311864, Max=216.26676848173506, Min=214.286715398021
FIFTEEN_MINUTES: Average=216.47151321483472, Max=217.4840547368259, Min=215.6707823545845
FIFTEEN_MINUTES: Average=217.42843185662358, Max=217.83873372091963, Min=217.02769693338146
FIFTEEN_MINUTES: Average=217.21246430295594, Max=217.64206919756344, Min=216.85685861568228
FIFTEEN_MINUTES: Average=216.0216060137756, Max=217.1702451204228, Min=215.07445042163235
FIFTEEN_MINUTES: Average=216.41058704752373, Max=216.77174093624518, Min=215.9549173742815
FIFTEEN_MINUTES: Average=216.50615068934718, Max=216.9375035185151, Min=215.95839054422314
FIFTEEN_MINUTES: Average=216.49199952598946, Max=217.0028089270541, Min=215.81957810248824
FIFTEEN_MINUTES: Average=215.52095934880325, Max=216.45412755699616, Min=214.90965262880124
FIFTEEN_MINUTES: Average=215.5113820681236, Max=216.09312331399556, Min=214.99048923600265
FIFTEEN_MINUTES: Average=216.1320121314464, Max=217.08649063728, Min=214.90883145102487
FIFTEEN_MINUTES: Average=217.06157352150274, Max=217.4867180163041, Min=216.64251631558167
FIFTEEN_MINUTES: Average=218.54218340341214, Max=219.43538777254213, Min=217.38681241692606
FIFTEEN_MINUTES: Average=219.49596194485954, Max=220.09208840705435, Min=218.77636772366313
FIFTEEN_MINUTES: Average=220.1375912133136, Max=220.90054684022644, Min=219.3676712488384
FIFTEEN_MINUTES: Average=218.5191109311863, Max=219.47324877598663, Min=217.99388513754252
FIFTEEN_MINUTES: Average=218.58286703965672, Max=219.42841358419005, Min=218.16942528630636
FIFTEEN_MINUTES: Average=219.457923136059, Max=219.88643146254873, Min=219.1167667445636
FIFTEEN_MINUTES: Average=219.28097824740183, Max=219.596284068116, Min=218.62973946319167
FIFTEEN_MINUTES: Average=219.2854315370565, Max=220.05415192599844, Min=218.84147284169813
FIFTEEN_MINUTES: Average=219.89325542783385, Max=220.36248153554683, Min=219.5477820061825
FIFTEEN_MINUTES: Average=219.33983116284364, Max=220.49903510599705, Min=218.15333654497223
FIFTEEN_MINUTES: Average=218.4293317548448, Max=219.28295446861452, Min=217.8485381620673
FIFTEEN_MINUTES: Average=219.26669761113683, Max=220.00728703906245, Min=218.81543530878847
FIFTEEN_MINUTES: Average=219.83228190826168, Max=220.19673224134928, Min=219.38138833254078
FIFTEEN_MINUTES: Average=219.65470001796996, Max=220.0251999404934, Min=219.2039537115971
FIFTEEN_MINUTES: Average=218.12151034340621, Max=219.62533586388528, Min=217.0861848779685
FIFTEEN_MINUTES: Average=217.81781208506837, Max=218.35675852142757, Min=217.27343732226453
FIFTEEN_MINUTES: Average=216.99627908960213, Max=217.61212681508698, Min=216.51812791876586
FIFTEEN_MINUTES: Average=216.86174542385248, Max=217.44258002521718, Min=216.2216049576283
FIFTEEN_MINUTES: Average=217.07929166210184, Max=217.7857603212118, Min=216.15792101045818
FIFTEEN_MINUTES: Average=216.56729001317984, Max=217.09897588454987, Min=216.04268253853806
FIFTEEN_MINUTES: Average=214.97390249757254, Max=216.06145824116155, Min=214.30301545130595
FIFTEEN_MINUTES: Average=214.4007296543336, Max=214.97615914637606, Min=213.8942161599459
FIFTEEN_MINUTES: Average=213.8518312726458, Max=214.2791514941478, Min=213.3009885698859
FIFTEEN_MINUTES: Average=215.66473658596473, Max=216.38713578691693, Min=214.05780277285479
FIFTEEN_MINUTES: Average=216.25221570286556, Max=216.9931768426698, Min=215.21577952648758
FIFTEEN_MINUTES: Average=216.70237138171143, Max=217.2654781183661, Min=215.90426703162052
FIFTEEN_MINUTES: Average=216.59047479407852, Max=217.10542645948397, Min=215.87240792734937
FIFTEEN_MINUTES: Average=216.00124033636632, Max=216.5189880596986, Min=215.60911021330867
FIFTEEN_MINUTES: Average=216.04501701854298, Max=216.63306032946736, Min=215.6299470638165
FIFTEEN_MINUTES: Average=215.37653727936737, Max=215.9063937375002, Min=214.6160329475517
FIFTEEN_MINUTES: Average=214.44343078389517, Max=215.14103373805227, Min=213.8382963285422
FIFTEEN_MINUTES: Average=213.60305986028476, Max=214.51881498444814, Min=212.62951031736912
FIFTEEN_MINUTES: Average=213.41565251011372, Max=214.1160448007471, Min=213.05488955384791
FIFTEEN_MINUTES: Average=213.86809343349208, Max=215.23108556394072, Min=212.39120348240914
FIFTEEN_MINUTES: Average=212.0447348199792, Max=213.04324248173816, Min=211.31378694022416
FIFTEEN_MINUTES: Average=211.88347026907144, Max=212.87212007918362, Min=211.09230912412175
FIFTEEN_MINUTES: Average=211.60638136047137, Max=212.3227521972684, Min=210.8121313841036
FIFTEEN_MINUTES: Average=212.39278023879123, Max=212.9133861122351, Min=211.75600366520848
FIFTEEN_MINUTES: Average=213.03125863193745, Max=213.8722222009456, Min=211.76196724759126
FIFTEEN_MINUTES: Average=213.07289740525593, Max=213.5850738072747, Min=212.17289846973486
FIFTEEN_MINUTES: Average=211.492431301288, Max=212.18982952744153, Min=210.8124286742829
FIFTEEN_MINUTES: Average=211.89875259412614, Max=212.92861872707064, Min=211.1009789822889
FIFTEEN_MINUTES: Average=212.84562019923368, Max=213.54150106241278, Min=212.15749065708818
FIFTEEN_MINUTES: Average=213.74783202188218, Max=214.1927728120433, Min=213.09601055018769
FIFTEEN_MINUTES: Average=215.092292383976, Max=215.86852699833884, Min=213.82288317796483
FIFTEEN_MINUTES: Average=215.1098103893203, Max=215.47300585052935, Min=214.47715448914266
FIFTEEN_MINUTES: Average=215.58241383789226, Max=216.01270451142665, Min=214.97451856315539
FIFTEEN_MINUTES: Average=215.15196833973465, Max=215.86303773756163, Min=214.08806833236673
FIFTEEN_MINUTES: Average=213.53569709507698, Max=214.28159771732723, Min=212.91894270208567
FIFTEEN_MINUTES: Average=213.69170849542135, Max=214.24467937775012, Min=212.96693586224555
FIFTEEN_MINUTES: Average=213.6129191560056, Max=213.98017816800962, Min=213.08799959111022
FIFTEEN_MINUTES: Average=213.89851080000574, Max=214.6869795401337, Min=212.8939253440847
FIFTEEN_MINUTES: Average=214.2559401914851, Max=215.10686865700458, Min=213.2964893280014
FIFTEEN_MINUTES: Average=214.41784190427566, Max=214.80298692549337, Min=214.1453308350387
FIFTEEN_MINUTES: Average=214.69304254308864, Max=215.01085228316506, Min=214.29830209197547
FIFTEEN_MINUTES: Average=214.30788731065422, Max=214.90288972651314, Min=213.51141055509115
FIFTEEN_MINUTES: Average=213.62366126026566, Max=214.11464394822406, Min=212.91685981135444
FIFTEEN_MINUTES: Average=213.5535517222804, Max=214.11673704141975, Min=212.97104393730103
FIFTEEN_MINUTES: Average=214.07781353939245, Max=214.57075360720665, Min=213.52177139858622
FIFTEEN_MINUTES: Average=214.2236595455738, Max=214.71869188983774, Min=213.68085930783386
FIFTEEN_MINUTES: Average=214.96651161105243, Max=215.79775493904762, Min=214.20052345729138
FIFTEEN_MINUTES: Average=214.5710744791509, Max=215.08169391839033, Min=214.11184807464912
FIFTEEN_MINUTES: Average=214.0572759596838, Max=214.68798057063933, Min=213.27533494742553
FIFTEEN_MINUTES: Average=214.2619261072097, Max=214.85736978558091, Min=213.52829729672894
FIFTEEN_MINUTES: Average=214.57159500828826, Max=214.983448495643, Min=214.21716037413498
FIFTEEN_MINUTES: Average=214.75001217369, Max=215.133387282479, Min=214.47612902569924
FIFTEEN_MINUTES: Average=214.29763028128326, Max=214.94734582039015, Min=213.46010555488303
FIFTEEN_MINUTES: Average=213.92565397478396, Max=214.21055123138834, Min=213.32978603213445
FIFTEEN_MINUTES: Average=213.8818613045839, Max=214.42634801736995, Min=213.04280963039216
FIFTEEN_MINUTES: Average=213.11458611074752, Max=213.64701222323006, Min=211.85532912109682
FIFTEEN_MINUTES: Average=211.58066816166922, Max=212.02336085822213, Min=211.08603545864497
FIFTEEN_MINUTES: Average=210.97133519875408, Max=211.90613985098744, Min=209.92744972056616
FIFTEEN_MINUTES: Average=210.2214945895853, Max=210.67810486926354, Min=209.60540730580277
FIFTEEN_MINUTES: Average=210.3458914651934, Max=210.78301558504143, Min=209.8468111150544
FIFTEEN_MINUTES: Average=210.48889454127817, Max=210.84123331041766, Min=210.16137678874833
FIFTEEN_MINUTES: Average=209.87548957248094, Max=210.50856748652183, Min=209.28416627024646
FIFTEEN_MINUTES: Average=209.41846714250076, Max=210.16516437526658, Min=208.86210059088805
FIFTEEN_MINUTES: Average=210.0650291680901, Max=210.78413486837792, Min=209.26968580835438
FIFTEEN_MINUTES: Average=210.81283480919748, Max=211.39298202628726, Min=210.43223709482578
FIFTEEN_MINUTES: Average=211.005993702327, Max=211.4373529711245, Min=210.6290301237781
FIFTEEN_MINUTES: Average=211.1545469578521, Max=211.6227411758138, Min=210.66592066452606
FIFTEEN_MINUTES: Average=211.01301566121168, Max=211.74630741978623, Min=210.37609860939614
FIFTEEN_MINUTES: Average=211.50023648980513, Max=212.1396898095066, Min=210.73417184136363
FIFTEEN_MINUTES: Average=211.99578248461364, Max=212.49555382288298, Min=211.45816642636527
FIFTEEN_MINUTES: Average=212.77466714542237, Max=213.32679293785995, Min=212.25877957767375
FIFTEEN_MINUTES: Average=213.09888342788497, Max=213.75352121733272, Min=212.68576840518156
FIFTEEN_MINUTES: Average=213.0874289758326, Max=213.99398357632157, Min=212.30952810779633
FIFTEEN_MINUTES: Average=212.1095120809974, Max=212.7307762243891, Min=211.0681729357304
FIFTEEN_MINUTES: Average=210.80334547324566, Max=211.37072170525437, Min=209.82351007471078
FIFTEEN_MINUTES: Average=211.74068850693726, Max=212.34588083097842, Min=210.85659815629694
FIFTEEN_MINUTES: Average=211.41572522465367, Max=212.06223579772544, Min=210.7431222210333
FIFTEEN_MINUTES: Average=210.12400284961817, Max=210.956745369117, Min=209.24599568839355
FIFTEEN_MINUTES: Average=210.56083214714485, Max=211.57447319759814, Min=209.59683593250128
FIFTEEN_MINUTES: Average=210.1235520419305, Max=210.68259009276653, Min=209.64047663651496
FIFTEEN_MINUTES: Average=210.00529843346786, Max=211.00238078048733, Min=209.16003009380262
FIFTEEN_MINUTES: Average=210.0792714305881, Max=210.6081628757917, Min=209.41660248141224
FIFTEEN_MINUTES: Average=210.78003070873916, Max=211.55816375781393, Min=210.15268957986896
FIFTEEN_MINUTES: Average=212.02225328047152, Max=212.63263359940026, Min=211.560535262485
FIFTEEN_MINUTES: Average=212.39336984294044, Max=213.01537784987494, Min=211.52099744914406
FIFTEEN_MINUTES: Average=212.36828658826087, Max=212.89971199258963, Min=211.69629417847148
FIFTEEN_MINUTES: Average=212.01262491199057, Max=212.81541063383696, Min=211.3130102596142
FIFTEEN_MINUTES: Average=212.13092402390149, Max=212.59050833174066, Min=211.73995447798563
FIFTEEN_MINUTES: Average=213.16331117976895, Max=213.98275432311837, Min=211.92074935182023
FIFTEEN_MINUTES: Average=213.1572165526945, Max=213.9516726498889, Min=212.28542842650796
FIFTEEN_MINUTES: Average=212.60712919558975, Max=213.06407077717537, Min=212.19232539480217
FIFTEEN_MINUTES: Average=213.30294407967057, Max=213.87883775099291, Min=212.63802807054012
FIFTEEN_MINUTES: Average=212.36729070090524, Max=213.63010111032142, Min=211.275566831055
FIFTEEN_MINUTES: Average=211.62530898338335, Max=212.098282808281, Min=211.16704361330224
FIFTEEN_MINUTES: Average=211.42068781480629, Max=211.86085152367755, Min=210.9145954065657
FIFTEEN_MINUTES: Average=210.8937604505703, Max=211.3882164031918, Min=210.4903565424085
FIFTEEN_MINUTES: Average=210.9365755837924, Max=211.7258045151135, Min=210.15978079808306
FIFTEEN_MINUTES: Average=211.93570737616184, Max=212.52204945423136, Min=211.2986220840216
FIFTEEN_MINUTES: Average=212.04777067100585, Max=212.70760496248366, Min=211.4962532170369
FIFTEEN_MINUTES: Average=211.7395391800591, Max=212.34250819848054, Min=211.0476391239309
FIFTEEN_MINUTES: Average=212.11762866625324, Max=212.9399810687858, Min=211.3836403690496
FIFTEEN_MINUTES: Average=212.45720291888003, Max=212.92076341882188, Min=211.66696062086712
FIFTEEN_MINUTES: Average=211.74306619916513, Max=212.39329845184645, Min=211.11645151931967
FIFTEEN_MINUTES: Average=212.93532912174425, Max=214.01462768964512, Min=211.9077088390566
FIFTEEN_MINUTES: Average=213.7657911797729, Max=214.35099789339893, Min=213.2532467391773
FIFTEEN_MINUTES: Average=214.5787248425572, Max=215.16116469383763, Min=213.9703813563282
FIFTEEN_MINUTES: Average=214.02046609829105, Max=214.54879330864557, Min=213.67568134644657
FIFTEEN_MINUTES: Average=214.59446740433177, Max=215.66078334166968, Min=213.78415203596322
FIFTEEN_MINUTES: Average=215.83581859370136, Max=216.34544767758968, Min=215.3708634932883
FIFTEEN_MINUTES: Average=216.3030604277119, Max=216.73771688188455, Min=215.62749779816338
FIFTEEN_MINUTES: Average=216.26840158880682, Max=217.0482453420291, Min=215.25232950245106
FIFTEEN_MINUTES: Average=215.99402712883503, Max=216.71451327398205, Min=215.51049329980586
FIFTEEN_MINUTES: Average=215.5996638739765, Max=216.114737095301, Min=215.155559394853
FIFTEEN_MINUTES: Average=215.8669344820099, Max=216.62109249652303, Min=215.28493542724965
FIFTEEN_MINUTES: Average=217.2216067722495, Max=217.80781567396775, Min=216.13644355282338
FIFTEEN_MINUTES: Average=216.8244367216716, Max=217.4081556792462, Min=216.30415537135931
FIFTEEN_MINUTES: Average=217.2382931659309, Max=217.91573849769668, Min=216.5234039403937
FIFTEEN_MINUTES: Average=216.58222927194373, Max=217.90805949610387, Min=215.4260344612591
FIFTEEN_MINUTES: Average=216.09702521259788, Max=216.55573507226873, Min=215.53808487229506
FIFTEEN_MINUTES: Average=215.938346302349, Max=216.62703141627443, Min=215.39205278696014
FIFTEEN_MINUTES: Average=215.8157731296764, Max=216.39966735005913, Min=214.91464112378372
FIFTEEN_MINUTES: Average=216.5610891302377, Max=217.09640883166446, Min=216.15863876188186
FIFTEEN_MINUTES: Average=216.3814502669807, Max=216.8295732927343, Min=215.9434620008652
FIFTEEN_MINUTES: Average=216.53959198644333, Max=216.96152701537605, Min=215.7941756133
FIFTEEN_MINUTES: Average=216.91072873487445, Max=217.46119005051872, Min=216.3563028579396
FIFTEEN_MINUTES: Average=217.1928550053248, Max=217.92162874244062, Min=216.7227370402381
FIFTEEN_MINUTES: Average=216.49985305380252, Max=217.14507539638325, Min=215.87525486534653
FIFTEEN_MINUTES: Average=216.40663941589418, Max=217.04065209509278, Min=215.9126628822412
FIFTEEN_MINUTES: Average=216.35615713531126, Max=216.940981148207, Min=215.77686350472155
FIFTEEN_MINUTES: Average=215.24582769643203, Max=215.8611005711434, Min=214.80413673297883
FIFTEEN_MINUTES: Average=216.03300345809663, Max=216.71754311655982, Min=215.37872397460643
FIFTEEN_MINUTES: Average=216.90298351600538, Max=217.62034882023173, Min=216.34810817214617
FIFTEEN_MINUTES: Average=217.3062255923555, Max=218.0996673369744, Min=216.08631236063516
FIFTEEN_MINUTES: Average=215.57537443407992, Max=216.67841641996398, Min=214.22183645249532
FIFTEEN_MINUTES: Average=214.25008334930996, Max=215.02917282738446, Min=213.43069903542047
FIFTEEN_MINUTES: Average=213.3297427787215, Max=213.6803436775208, Min=212.89218091065482
FIFTEEN_MINUTES: Average=212.96846645111177, Max=213.6341386298069, Min=212.34206220037663
FIFTEEN_MINUTES: Average=212.25047881214786, Max=213.50490217463812, Min=211.44506760843794
FIFTEEN_MINUTES: Average=212.64428307231478, Max=213.6854333062069, Min=211.6017777184225
FIFTEEN_MINUTES: Average=214.51404703520112, Max=215.4765122453061, Min=213.5930514585544
FIFTEEN_MINUTES: Average=214.08242371978005, Max=215.1316876709253, Min=213.25172918756337
FIFTEEN_MINUTES: Average=213.57687319669924, Max=214.03514781928618, Min=212.77941557253044
FIFTEEN_MINUTES: Average=214.22263444441487, Max=214.77062166305507, Min=213.64905540926915
FIFTEEN_MINUTES: Average=213.36955917306844, Max=214.27365098401748, Min=212.8386199843805
FIFTEEN_MINUTES: Average=212.97632687203208, Max=213.33671119526335, Min=212.36849262309036
FIFTEEN_MINUTES: Average=212.77341044391366, Max=213.9303172478174, Min=211.99054104487362
FIFTEEN_MINUTES: Average=214.5082555929446, Max=215.1469168458508, Min=213.73581036180312
FIFTEEN_MINUTES: Average=216.01905961684972, Max=216.7144139684818, Min=215.05923581829498
HOUR: Average=210.2473921261847, Max=211.0316120056946, Min=208.81064858725946
HOUR: Average=209.52371528371515, Max=210.43845808288214, Min=208.166849706449
HOUR: Average=207.81579647681167, Max=209.70821251966686, Min=206.1495696606492
HOUR: Average=209.06770551215993, Max=210.0909509447789, Min=208.15320827478487
HOUR: Average=211.1375823725811, Max=212.25509864544395, Min=209.48215439182312
HOUR: Average=213.5187687325349, Max=215.2791833554196, Min=210.69082500530305
HOUR: Average=214.27994174375027, Max=215.10813232183438, Min=213.63998238083272
HOUR: Average=216.45323049159674, Max=218.1758229523257, Min=214.37881297386718
HOUR: Average=218.04857299384042, Max=219.20106145189283, Min=216.84879073570372
HOUR: Average=218.57757035567883, Max=219.89895718429986, Min=217.12104993601596
HOUR: Average=217.84370785456352, Max=219.59599849272325, Min=216.27987179927047
HOUR: Average=217.74768689546627, Max=218.88176196771082, Min=216.61889942991402
HOUR: Average=217.9341274454935, Max=219.5268572407409, Min=216.43320879523492
HOUR: Average=217.0391859705432, Max=218.47352732497458, Min=215.73171359274653
HOUR: Average=215.24197135916643, Max=217.08005031073262, Min=213.93241760841318
HOUR: Average=215.3318828415265, Max=216.58296568650013, Min=214.32234718425636
HOUR: Average=215.73233346338284, Max=217.94363455967851, Min=214.4194257983028
HOUR: Average=215.88287796361354, Max=218.42524116669438, Min=213.5308527199505
HOUR: Average=215.98943467416413, Max=217.12144553234694, Min=214.74050513099004
HOUR: Average=217.21602192855795, Max=218.48878549974668, Min=216.2452658695706
HOUR: Average=216.6206936630617, Max=217.6860137357124, Min=215.607532266798
HOUR: Average=217.05575961437182, Max=218.69561596609182, Min=215.09587861852947
HOUR: Average=216.16929025783946, Max=218.8420925184262, Min=214.4333141423616
HOUR: Average=215.25553537969768, Max=216.62888044346448, Min=214.02785954031592
HOUR: Average=214.147307969216, Max=215.13081779708904, Min=212.6792429587878
HOUR: Average=212.75297234652857, Max=214.1668861867685, Min=211.61458007092307
HOUR: Average=213.60764631838302, Max=214.62901722749064, Min=212.20941072479755
HOUR: Average=211.74778976506153, Max=214.23075004825117, Min=209.97446467374738
HOUR: Average=212.0334982387165, Max=214.67033508429904, Min=210.52766763015998
HOUR: Average=214.03520920031758, Max=215.38117298406985, Min=212.56636536652482
HOUR: Average=212.38875399203206, Max=213.33611195973606, Min=211.11184201980353
HOUR: Average=210.87864345337286, Max=211.80842164025336, Min=209.87606044173273
HOUR: Average=210.15382585969084, Max=211.15073934604467, Min=209.46858530507237
HOUR: Average=211.56622747923316, Max=213.34251300305903, Min=210.5495480467438
HOUR: Average=213.90440601190687, Max=215.13995290867044, Min=212.87976561568448
HOUR: Average=214.2937373396721, Max=215.0157772937365, Min=213.42295851028962
HOUR: Average=213.35879466663863, Max=214.48708591940272, Min=212.49098127172905
HOUR: Average=213.40203650406437, Max=215.78895603200206, Min=211.0508892169147
HOUR: Average=209.94700006784677, Max=212.18109581838362, Min=208.46898569731198
HOUR: Average=207.2081625203953, Max=208.8360819047407, Min=205.6525655756558
HOUR: Average=206.7354287899506, Max=207.99454857816164, Min=205.56915554083548
HOUR: Average=207.42518442589744, Max=208.36984173974287, Min=206.42281002442118
HOUR: Average=207.77443542391765, Max=208.99534283412763, Min=206.6932189203139
HOUR: Average=207.42073316024639, Max=208.3484587664126, Min=206.37491436528424
HOUR: Average=207.91004527332544, Max=209.28061611018413, Min=207.01872048074532
HOUR: Average=208.715813972796, Max=209.63314983968505, Min=207.5269167427215
HOUR: Average=209.02339411562082, Max=209.674127632969, Min=208.3687353145408
HOUR: Average=209.65242241307146, Max=211.8614105134764, Min=207.99429895794165
HOUR: Average=212.40129857328947, Max=213.74113288617306, Min=211.1803192161175
HOUR: Average=213.06797226261358, Max=214.7247376254142, Min=211.7978656820309
HOUR: Average=214.79692479531454, Max=215.99033363281333, Min=213.54572500166617
HOUR: Average=216.71485786018417, Max=218.69386288312649, Min=215.49074373394058
HOUR: Average=218.60239480367528, Max=219.2133776097062, Min=217.88630128356561
HOUR: Average=217.2678190366563, Max=218.73691460171005, Min=215.46915732021688
HOUR: Average=217.42978218182967, Max=218.30899790194422, Min=216.41595598806597
HOUR: Average=216.35377367635795, Max=217.4158045798161, Min=215.39632874824702
