
MINUTE: Average=244.2249497796159, Max=244.33268814336225, Min=244.07108583046477
FIFTEEN_MINUTES: Average=248.0708335044411, Max=249.0504789142684, Min=247.54145307159177
FIFTEEN_MINUTES: Average=247.59688540854688, Max=248.57384772812935, Min=246.93588173418277
FIFTEEN_MINUTES: Average=247.62328884051985, Max=248.56808706231763, Min=247.1047513614701
FIFTEEN_MINUTES: Average=247.3175859463137, Max=247.84062799464576, Min=246.80027796607874
FIFTEEN_MINUTES: Average=247.91388892913258, Max=248.44156450373174, Min=247.28129280545517
FIFTEEN_MINUTES: Average=249.0600343431299, Max=249.6283463693143, Min=247.9772493452473
FIFTEEN_MINUTES: Average=248.93972952822244, Max=249.69082971416745, Min=248.3900854077742
FIFTEEN_MINUTES: Average=248.6650955993425, Max=249.31049501609903, Min=248.20768554448244
FIFTEEN_MINUTES: Average=249.6643623719878, Max=250.27887695050833, Min=249.11069872782036
FIFTEEN_MINUTES: Average=250.18255014640573, Max=250.8768034400399, Min=249.16396172483795
FIFTEEN_MINUTES: Average=249.98022141106924, Max=250.9044757606751, Min=249.14207800050985
FIFTEEN_MINUTES: Average=250.43108832587663, Max=250.88343589937307, Min=249.9853915306466
FIFTEEN_MINUTES: Average=250.0606938382571, Max=250.58758771096393, Min=249.43121683137383
FIFTEEN_MINUTES: Average=249.57573126053234, Max=250.10895454311816, Min=249.08335006961116
FIFTEEN_MINUTES: Average=249.11446074161262, Max=249.84804307198925, Min=248.63908869077622
FIFTEEN_MINUTES: Average=249.71376174721578, Max=250.4953578121133, Min=249.07814835609832
FIFTEEN_MINUTES: Average=250.68631082115925, Max=251.36175215252047, Min=250.2260159269057
FIFTEEN_MINUTES: Average=251.26949508139415, Max=251.84722486229208, Min=250.8948427445043
FIFTEEN_MINUTES: Average=250.93766101984298, Max=251.74088660131378, Min=250.34624217835457
FIFTEEN_MINUTES: Average=250.51210491349954, Max=251.01735383752055, Min=249.96203097572752
FIFTEEN_MINUTES: Average=250.62064657225653, Max=251.22306733970512, Min=250.073711501328
FIFTEEN_MINUTES: Average=250.66186666427905, Max=251.13730218372365, Min=250.1387416237355
FIFTEEN_MINUTES: Average=250.88726373104552, Max=251.41196280361598, Min=250.36892246087135
FIFTEEN_MINUTES: Average=250.6662616267009, Max=251.1919839228258, Min=250.23584950734715
FIFTEEN_MINUTES: Average=250.2077233556425, Max=250.92068014220476, Min=249.58444282741505
FIFTEEN_MINUTES: Average=248.72172443928756, Max=250.07682370234417, Min=247.89254399745795
FIFTEEN_MINUTES: Average=247.33480194532387, Max=248.45745995702163, Min=246.43399604295908
FIFTEEN_MINUTES: Average=247.7542293174395, Max=248.34046536239237, Min=247.083087469994
FIFTEEN_MINUTES: Average=248.07381882569823, Max=248.5243944560291, Min=247.65417895512286
FIFTEEN_MINUTES: Average=248.40177007140358, Max=249.00944658463536, Min=247.98039541870514
FIFTEEN_MINUTES: Average=248.61749936369353, Max=249.36038777588817, Min=247.93357463493425
FIFTEEN_MINUTES: Average=248.91251128414058, Max=249.37559459339064, Min=248.47805048974308
FIFTEEN_MINUTES: Average=248.22359779433424, Max=248.78130702297173, Min=247.9034427213195
FIFTEEN_MINUTES: Average=248.08607051886915, Max=248.69545346489113, Min=247.4382983784441
FIFTEEN_MINUTES: Average=248.6168412973735, Max=249.05659954262705, Min=248.0717941200177
FIFTEEN_MINUTES: Average=248.7948254684048, Max=249.41056056410784, Min=248.3492694667079
FIFTEEN_MINUTES: Average=248.35053700996735, Max=249.13695755415432, Min=247.50359209509517
FIFTEEN_MINUTES: Average=248.7651928563809, Max=249.45376631025093, Min=248.14396329794926
FIFTEEN_MINUTES: Average=248.04317166665595, Max=248.90504819912778, Min=247.26276356937174
FIFTEEN_MINUTES: Average=247.90928829025606, Max=248.54845345535523, Min=247.46380706514825
FIFTEEN_MINUTES: Average=248.13471178505233, Max=248.63113187701776, Min=247.46807252729297
FIFTEEN_MINUTES: Average=247.46764989131773, Max=247.85593565222962, Min=246.9467082416216
FIFTEEN_MINUTES: Average=247.96795486178326, Max=248.49608934640457, Min=247.44623689076303
FIFTEEN_MINUTES: Average=248.21855133661788, Max=248.9405185680422, Min=247.38440390263878
FIFTEEN_MINUTES: Average=247.98633175692092, Max=248.68642237995056, Min=247.03525816987255
FIFTEEN_MINUTES: Average=247.43667094106237, Max=248.24652893091093, Min=246.94723638959005
FIFTEEN_MINUTES: Average=246.99440434504422, Max=247.5533376178123, Min=246.37180201217734
FIFTEEN_MINUTES: Average=247.06597929861147, Max=247.43760673066896, Min=246.54782926788502
FIFTEEN_MINUTES: Average=246.9456338321422, Max=247.4191035337524, Min=246.4512644175441
FIFTEEN_MINUTES: Average=248.21877088724838, Max=249.05002190001574, Min=247.3641828967089
FIFTEEN_MINUTES: Average=247.55487915046263, Max=247.92406860536968, Min=247.13536171766643
FIFTEEN_MINUTES: Average=247.78622787832603, Max=248.40036088998488, Min=247.3433923026344
FIFTEEN_MINUTES: Average=248.1523099249842, Max=248.7369835747248, Min=247.51061279683705
FIFTEEN_MINUTES: Average=248.57998113149898, Max=249.1637761116415, Min=247.99543478925173
FIFTEEN_MINUTES: Average=249.22142066749478, Max=249.88604674439753, Min=248.52381088028946
FIFTEEN_MINUTES: Average=249.01950615691968, Max=249.61700463942677, Min=248.44112553550463
FIFTEEN_MINUTES: Average=248.66643157189114, Max=249.11638643529835, Min=248.15093093523328
FIFTEEN_MINUTES: Average=248.7858736547848, Max=249.37319517918752, Min=248.27621647613637
FIFTEEN_MINUTES: Average=248.546889649203, Max=249.16603939835593, Min=247.8464290613802
FIFTEEN_MINUTES: Average=247.6595679738783, Max=248.3833130955043, Min=246.97950302583013
FIFTEEN_MINUTES: Average=247.37061079418442, Max=247.8352379033178, Min=246.75600622737295
FIFTEEN_MINUTES: Average=247.17413458655395, Max=247.70822626345588, Min=246.65419958231857
FIFTEEN_MINUTES: Average=246.99244055867965, Max=247.66527609207202, Min=246.26865163575147
FIFTEEN_MINUTES: Average=246.45978006284506, Max=247.28763202545093, Min=245.81596479500897
FIFTEEN_MINUTES: Average=247.0013215415265, Max=247.8122821030037, Min=246.03792636586576
FIFTEEN_MINUTES: Average=245.6553719035458, Max=246.23039740127382, Min=245.00330049631359
FIFTEEN_MINUTES: Average=244.85892697383912, Max=245.74442529285542, Min=243.98773763139627
FIFTEEN_MINUTES: Average=244.6501411349172, Max=245.66364844793085, Min=243.82028768692152
FIFTEEN_MINUTES: Average=245.38477751789097, Max=245.80862673839238, Min=244.70442944631947
FIFTEEN_MINUTES: Average=244.69224988459618, Max=245.71764622243677, Min=244.1036193086709
FIFTEEN_MINUTES: Average=245.131908294125, Max=245.95588288108954, Min=243.95395620896153
FIFTEEN_MINUTES: Average=244.39276285702266, Max=244.91580288527308, Min=243.63674176742225
FIFTEEN_MINUTES: Average=242.937364774303, Max=243.78121855883035, Min=241.77205971967655
FIFTEEN_MINUTES: Average=241.44424279488342, Max=242.11804138313082, Min=240.61005781306187
FIFTEEN_MINUTES: Average=241.76670416265978, Max=242.52265526709363, Min=241.19733375072053
FIFTEEN_MINUTES: Average=241.88615756999783, Max=242.65936748889305, Min=240.75900416988225
FIFTEEN_MINUTES: Average=240.01476919056844, Max=241.06494284107936, Min=239.1318069919038
FIFTEEN_MINUTES: Average=239.3599604968577, Max=239.89023628892085, Min=239.05489552094429
FIFTEEN_MINUTES: Average=239.64041512113346, Max=240.57997891823237, Min=239.0471350121387
FIFTEEN_MINUTES: Average=240.10850837364964, Max=240.8321330709435, Min=239.03526904023263
FIFTEEN_MINUTES: Average=239.38783252105367, Max=239.75335366933234, Min=239.06339352671756
FIFTEEN_MINUTES: Average=240.45311371363235, Max=241.08879790710074, Min=239.52486900786468
FIFTEEN_MINUTES: Average=239.9523771058043, Max=240.61904597929643, Min=239.08285547082207
FIFTEEN_MINUTES: Average=238.95602414249672, Max=239.50105070979853, Min=238.16963558650565
FIFTEEN_MINUTES: Average=239.40447707168204, Max=239.95832297168153, Min=238.9133347420674
FIFTEEN_MINUTES: Average=239.81444654102106, Max=240.64713965300376, Min=239.07958202438184
FIFTEEN_MINUTES: Average=239.6754259895259, Max=240.2223243018436, Min=239.0028701983465
FIFTEEN_MINUTES: Average=239.42976596739385, Max=239.9278534791897, Min=238.52606739093952
FIFTEEN_MINUTES: Average=239.2189143327234, Max=239.83444172767074, Min=238.83040735695664
FIFTEEN_MINUTES: Average=238.73942915987885, Max=239.3622007312449, Min=238.0878618545474
FIFTEEN_MINUTES: Average=238.7479852235407, Max=239.2480122047687, Min=238.17592191869582
FIFTEEN_MINUTES: Average=238.662912772229, Max=239.3178254382955, Min=237.6434982304373
FIFTEEN_MINUTES: Average=237.7230782614392, Max=238.1075294507784, Min=237.20622384915606
FIFTEEN_MINUTES: Average=237.93201445625957, Max=238.53560540284383, Min=237.18129799300468
FIFTEEN_MINUTES: Average=237.79094135580698, Max=238.60932912152722, Min=236.88137164763174
FIFTEEN_MINUTES: Average=237.59800691950812, Max=238.3718645303028, Min=236.8745614754098
FIFTEEN_MINUTES: Average=236.9587986346537, Max=237.75218242344704, Min=236.33106374438475
FIFTEEN_MINUTES: Average=236.42366654184806, Max=236.9290025082433, Min=235.93300918693214
FIFTEEN_MINUTES: Average=235.56649248837576, Max=236.26821664573916, Min=234.59337651950327
FIFTEEN_MINUTES: Average=234.98227256943534, Max=235.63148522724515, Min=234.4656135621935
FIFTEEN_MINUTES: Average=235.64384433285946, Max=236.1813283813143, Min=235.09155547301577
FIFTEEN_MINUTES: Average=235.35516751841888, Max=235.7774428145209, Min=234.9257967727526
FIFTEEN_MINUTES: Average=234.99177185539367, Max=235.39629255657047, Min=234.59572476715553
FIFTEEN_MINUTES: Average=234.71796517419176, Max=235.54785097223856, Min=233.8019635363911
FIFTEEN_MINUTES: Average=233.49763856868697, Max=234.39897998337125, Min=232.6627722128851
FIFTEEN_MINUTES: Average=233.57655719882624, Max=234.12139753110515, Min=232.98482512941388
FIFTEEN_MINUTES: Average=234.06632717503823, Max=234.7239204119469, Min=233.21775634095388
FIFTEEN_MINUTES: Average=233.84828666128922, Max=234.5853956170275, Min=233.2041942114761
FIFTEEN_MINUTES: Average=233.86144169265486, Max=234.70639581470797, Min=233.2292180236966
FIFTEEN_MINUTES: Average=232.93774707562542, Max=233.88761391405654, Min=232.0818894966515
FIFTEEN_MINUTES: Average=230.7458032933422, Max=232.34973031877828, Min=229.76005773179486
FIFTEEN_MINUTES: Average=230.7247973971588, Max=231.52069755066663, Min=230.06481720240362
FIFTEEN_MINUTES: Average=230.4799314698421, Max=231.09514808362448, Min=229.82536850299047
FIFTEEN_MINUTES: Average=230.7247683643096, Max=231.12889040999949, Min=230.34247040452846
FIFTEEN_MINUTES: Average=231.2657292556519, Max=231.70126212275926, Min=230.64551841908244
FIFTEEN_MINUTES: Average=231.63902536809695, Max=232.52426566733297, Min=230.7788837770146
FIFTEEN_MINUTES: Average=232.1103542373238, Max=232.66485547357516, Min=231.7496545376262
FIFTEEN_MINUTES: Average=232.81349913982498, Max=234.00207874542858, Min=231.81126507715211
FIFTEEN_MINUTES: Average=233.99227983869844, Max=234.3516266662989, Min=233.68844885636196
FIFTEEN_MINUTES: Average=233.94306036950258, Max=234.6954130235639, Min=233.40339003199298
FIFTEEN_MINUTES: Average=234.1672862417614, Max=234.51626363863423, Min=233.67429437897852
FIFTEEN_MINUTES: Average=233.70444222049903, Max=234.37367889326958, Min=233.12926325083666
FIFTEEN_MINUTES: Average=233.7393996397615, Max=234.23274171629933, Min=233.23844445111328
FIFTEEN_MINUTES: Average=233.25811528469342, Max=233.89470173537939, Min=232.37189918323855
FIFTEEN_MINUTES: Average=232.54747800209668, Max=233.31026237302163, Min=231.96650010285924
FIFTEEN_MINUTES: Average=232.30899788496515, Max=232.76055328189403, Min=231.81664673609575
FIFTEEN_MINUTES: Average=232.2915689520778, Max=232.97714024029082, Min=231.54530029713015
FIFTEEN_MINUTES: Average=233.103274290868, Max=233.5062665372583, Min=232.66892843227384
FIFTEEN_MINUTES: Average=233.72984414477727, Max=234.77861225024049, Min=232.888788241174
FIFTEEN_MINUTES: Average=234.76067077192408, Max=235.52277288169472, Min=233.76029536452407
FIFTEEN_MINUTES: Average=235.06297683357786, Max=235.65216772517124, Min=234.51866064127708
FIFTEEN_MINUTES: Average=235.11847102536404, Max=235.60571629636138, Min=234.56761818230072
FIFTEEN_MINUTES: Average=235.13296527608975, Max=235.75178095759628, Min=234.6611702475585
FIFTEEN_MINUTES: Average=235.46859199207924, Max=236.00243351237367, Min=235.12322879867128
FIFTEEN_MINUTES: Average=234.7326474784291, Max=235.6547563880761, Min=233.94341702953523
FIFTEEN_MINUTES: Average=234.8972873553548, Max=235.37800119972718, Min=234.20545762275464
FIFTEEN_MINUTES: Average=234.65174798953888, Max=235.2866531914911, Min=234.05060263933865
FIFTEEN_MINUTES: Average=234.75283180203954, Max=235.4893809138624, Min=233.99667473739234
FIFTEEN_MINUTES: Average=235.6654141050821, Max=236.34473313996227, Min=235.08087091628863
FIFTEEN_MINUTES: Average=236.03634422364524, Max=236.9582950103425, Min=235.09648985088464
FIFTEEN_MINUTES: Average=235.39267770205595, Max=235.78930885701175, Min=235.02338562363752
FIFTEEN_MINUTES: Average=234.64851950505187, Max=235.13617853179883, Min=234.05494062065787
FIFTEEN_MINUTES: Average=234.0685447331969, Max=234.78376486934735, Min=233.34288094564732
FIFTEEN_MINUTES: Average=233.26206540140058, Max=233.62713019478238, Min=232.78427444597065
FIFTEEN_MINUTES: Average=232.75532919772579, Max=233.18640287769145, Min=232.33787502579162
FIFTEEN_MINUTES: Average=232.94280084692082, Max=233.43940697234203, Min=231.96418344071284
FIFTEEN_MINUTES: Average=232.044462474524, Max=232.64103322422818, Min=231.50914111958454
FIFTEEN_MINUTES: Average=232.1772212907444, Max=232.85155037725673, Min=231.58471278306712
FIFTEEN_MINUTES: Average=231.6889652326324, Max=232.4105491866708, Min=231.00089154322015
FIFTEEN_MINUTES: Average=231.99748843659955, Max=232.64296636079246, Min=231.39871856541808
FIFTEEN_MINUTES: Average=231.87746478489981, Max=232.24094251071602, Min=231.43080911268515
FIFTEEN_MINUTES: Average=231.23453303277185, Max=231.932630905773, Min=230.47426101372906
FIFTEEN_MINUTES: Average=231.4606549259827, Max=232.38282810016753, Min=230.5605093124691
FIFTEEN_MINUTES: Average=232.87010075509207, Max=233.41959350408135, Min=232.33486265849905
FIFTEEN_MINUTES: Average=232.9765266247387, Max=233.49973853956337, Min=232.44180999089016
FIFTEEN_MINUTES: Average=232.85562272387017, Max=233.41829288856516, Min=232.41126593513206
FIFTEEN_MINUTES: Average=233.76322352833083, Max=234.78351979739176, Min=232.88335303338408
FIFTEEN_MINUTES: Average=234.96349798013864, Max=235.7069335538901, Min=234.05532362402235
FIFTEEN_MINUTES: Average=234.83615017785033, Max=235.69086993516493, Min=234.1852553230878
FIFTEEN_MINUTES: Average=234.41675724398348, Max=234.7837292251678, Min=233.91668007454237
FIFTEEN_MINUTES: Average=235.36756543125693, Max=236.072614597445, Min=234.21446125538438
FIFTEEN_MINUTES: Average=235.1103833129541, Max=235.48325536806726, Min=234.67417186737757
FIFTEEN_MINUTES: Average=234.88439349282, Max=235.40038336378328, Min=234.24528645022673
FIFTEEN_MINUTES: Average=235.06758745458828, Max=235.69968594562263, Min=234.35109785654495
FIFTEEN_MINUTES: Average=235.05452713790794, Max=235.92924371457008, Min=234.28075397789243
FIFTEEN_MINUTES: Average=236.00630151597946, Max=237.0229917553642, Min=235.24441900325402
FIFTEEN_MINUTES: Average=237.41434310682865, Max=237.9307405581659, Min=236.6445218513914
FIFTEEN_MINUTES: Average=238.45310457831422, Max=238.982686520336, Min=237.59754575565097
FIFTEEN_MINUTES: Average=237.76347787498827, Max=238.74584593583327, Min=237.21205258224134
FIFTEEN_MINUTES: Average=237.010088078156, Max=237.48541174946408, Min=236.40078845295628
FIFTEEN_MINUTES: Average=237.08437741165122, Max=237.62061335662383, Min=236.50539746914782
FIFTEEN_MINUTES: Average=238.22460670318293, Max=239.07049369932218, Min=237.3772950438648
FIFTEEN_MINUTES: Average=239.75686922411876, Max=240.62582649405718, Min=238.72495034169316
FIFTEEN_MINUTES: Average=239.63109879682585, Max=240.31189814360076, Min=238.58386544073605
FIFTEEN_MINUTES: Average=238.4594699928104, Max=239.17548934217194, Min=237.61922576330153
FIFTEEN_MINUTES: Average=239.10981044194213, Max=239.77661795090714, Min=238.5103882746213
FIFTEEN_MINUTES: Average=239.8725632107379, Max=240.4724603512191, Min=239.2532914909995
FIFTEEN_MINUTES: Average=241.09017995798922, Max=242.19441093766255, Min=239.714768414189
FIFTEEN_MINUTES: Average=242.08533866302906, Max=242.6184684994529, Min=241.64171820974653
FIFTEEN_MINUTES: Average=242.48666401966295, Max=243.33562392990981, Min=241.64602187410262
FIFTEEN_MINUTES: Average=242.63885414821306, Max=243.33426331745045, Min=242.087095435266
FIFTEEN_MINUTES: Average=243.37008735450453, Max=244.2736675653825, Min=242.55415786239814
FIFTEEN_MINUTES: Average=243.84747115012854, Max=244.48964485761198, Min=243.09236944743458
FIFTEEN_MINUTES: Average=242.22840757352915, Max=243.23705535833125, Min=241.29253006791996
FIFTEEN_MINUTES: Average=241.71879325047874, Max=242.2333620601197, Min=241.21778043335996
FIFTEEN_MINUTES: Average=242.27221760944332, Max=242.79575117487917, Min=241.62663644821563
FIFTEEN_MINUTES: Average=242.50316422620597, Max=242.86978430895363, Min=241.94055461336598
FIFTEEN_MINUTES: Average=242.8708283796067, Max=243.50122475223924, Min=242.32301161757533
FIFTEEN_MINUTES: Average=243.04530414375589, Max=243.9158812277071, Min=242.09863287353699
FIFTEEN_MINUTES: Average=244.20620339430656, Max=244.72573169376633, Min=243.77390809593092
FIFTEEN_MINUTES: Average=244.22101481898218, Max=244.8209503030463, Min=243.68084822091683
FIFTEEN_MINUTES: Average=245.80200198381579, Max=247.01181225937006, Min=244.64289922594983
FIFTEEN_MINUTES: Average=246.1969325686142, Max=246.842743766462, Min=245.5293348337959
FIFTEEN_MINUTES: Average=247.64228681602324, Max=248.40046319208219, Min=246.7526468958762
FIFTEEN_MINUTES: Average=248.58061180307033, Max=249.42918721675812, Min=247.56244767226679
FIFTEEN_MINUTES: Average=248.70980209608007, Max=249.5546797782362, Min=247.95418182502272
FIFTEEN_MINUTES: Average=247.66644779773137, Max=248.22872417247405, Min=247.2275022984742
FIFTEEN_MINUTES: Average=247.25953771449818, Max=247.84252301078817, Min=246.56344877482772
FIFTEEN_MINUTES: Average=247.07332769488235, Max=248.00091269304156, Min=246.50393640831578
FIFTEEN_MINUTES: Average=247.59079272928267, Max=247.99812778358537, Min=247.13621738264337
FIFTEEN_MINUTES: Average=247.55950155473298, Max=248.1106131080039, Min=247.09169014981939
FIFTEEN_MINUTES: Average=246.3034319520173, Max=247.26966663494042, Min=245.22316584840078
FIFTEEN_MINUTES: Average=245.48517417196865, Max=246.37532686712456, Min=244.84387624098898
FIFTEEN_MINUTES: Average=246.1526705296205, Max=246.6144896908987, Min=245.68545783892836
FIFTEEN_MINUTES: Average=246.64135750331886, Max=247.12168989033503, Min=245.96831701515262
FIFTEEN_MINUTES: Average=246.14302457058577, Max=247.05944826558652, Min=245.01978621757524
FIFTEEN_MINUTES: Average=245.88639932691976, Max=246.5269179327646, Min=245.1630312717499
FIFTEEN_MINUTES: Average=246.14580839614834, Max=247.04328026974977, Min=245.4543484378991
FIFTEEN_MINUTES: Average=246.72890044136116, Max=247.33067063645342, Min=246.2344802480945
FIFTEEN_MINUTES: Average=246.19653476954707, Max=246.79116556802808, Min=245.55464108710638
FIFTEEN_MINUTES: Average=246.47713632481006, Max=247.32907049786624, Min=245.54598527820437
FIFTEEN_MINUTES: Average=246.14400685968067, Max=246.52790596670212, Min=245.46398933134057
FIFTEEN_MINUTES: Average=245.6305397183858, Max=246.08371408786448, Min=245.13466187062457
FIFTEEN_MINUTES: Average=245.80113743862057, Max=246.63526344142738, Min=245.25454120767574
FIFTEEN_MINUTES: Average=246.1540504746237, Max=246.45550235446916, Min=245.73196817866165
FIFTEEN_MINUTES: Average=245.45224058055572, Max=246.22567366100637, Min=244.8505162561296
FIFTEEN_MINUTES: Average=244.79839010135794, Max=245.41330574864074, Min=244.1636758915304
FIFTEEN_MINUTES: Average=243.76326296588675, Max=244.59053885103364, Min=243.02223141109422
FIFTEEN_MINUTES: Average=244.26856153580997, Max=245.04197369167463, Min=243.41124363557296
FIFTEEN_MINUTES: Average=244.49898158647656, Max=244.97525394767024, Min=244.04226506580383
FIFTEEN_MINUTES: Average=245.01885651984387, Max=245.65214301811008, Min=244.3784147034558
FIFTEEN_MINUTES: Average=245.96016293416218, Max=246.41787745696874, Min=244.93323795061843
FIFTEEN_MINUTES: Average=244.96329805454377, Max=245.80994215376683, Min=243.6763245569082
FIFTEEN_MINUTES: Average=243.22716571513232, Max=243.73913292906062, Min=242.78540006637814
FIFTEEN_MINUTES: Average=243.62838480933925, Max=244.30638956277085, Min=243.08995896457216
FIFTEEN_MINUTES: Average=244.27041784865906, Max=244.80781641998706, Min=243.6246694677975
FIFTEEN_MINUTES: Average=244.3631718073395, Max=244.84880237087563, Min=243.86696241657526
FIFTEEN_MINUTES: Average=244.19957112857244, Max=244.6749071216874, Min=243.59193564561542
FIFTEEN_MINUTES: Average=244.12185678144456, Max=244.47079189221918, Min=243.56408239934277
FIFTEEN_MINUTES: Average=244.2642408172985, Max=244.71529219573605, Min=243.51864524235677
FIFTEEN_MINUTES: Average=243.35672063521167, Max=244.6084484588501, Min=242.79490158756627
FIFTEEN_MINUTES: Average=243.49368884867087, Max=244.28333979011234, Min=242.63627603990815
FIFTEEN_MINUTES: Average=243.8792339480737, Max=244.46428728718888, Min=243.2401204300888
FIFTEEN_MINUTES: Average=244.85061627353528, Max=245.21411099668103, Min=244.10972258413096
FIFTEEN_MINUTES: Average=244.26452692270595, Max=245.0269760935938, Min=243.36323544901703
FIFTEEN_MINUTES: Average=243.28301304242038, Max=243.98239332044267, Min=242.6224264887163
FIFTEEN_MINUTES: Average=243.85129882614828, Max=244.26898558392114, Min=243.46315396375735
FIFTEEN_MINUTES: Average=243.8519969195783, Max=244.38291305626902, Min=243.24504127301384
FIFTEEN_MINUTES: Average=243.48666506312438, Max=244.0526003144368, Min=242.71273986560038
FIFTEEN_MINUTES: Average=242.04932411549433, Max=243.0305006024231, Min=240.96505974921982
FIFTEEN_MINUTES: Average=242.11106846850737, Max=242.97212192952404, Min=241.477918099732
FIFTEEN_MINUTES: Average=243.43670528496992, Max=244.4765651266398, Min=242.56465913937112
FIFTEEN_MINUTES: Average=244.06874369911947, Max=244.4849919302798, Min=243.65925257327362
FIFTEEN_MINUTES: Average=243.83902717022005, Max=244.40647630868483, Min=243.33295842434114
FIFTEEN_MINUTES: Average=243.82401253350523, Max=244.22414756533416, Min=243.05750313548677
FIFTEEN_MINUTES: Average=243.41186036297145, Max=244.04719208353532, Min=242.75586263379878
FIFTEEN_MINUTES: Average=243.9348714705181, Max=244.3865107679068, Min=243.54516571150572
FIFTEEN_MINUTES: Average=243.86767744425208, Max=244.41265389576358, Min=243.46225713903314
FIFTEEN_MINUTES: Average=243.87289809677796, Max=244.60605681158515, Min=243.42984832799652
FIFTEEN_MINUTES: Average=243.53771205900236, Max=244.1280499193925, Min=242.33412521498903
FIFTEEN_MINUTES: Average=241.87726108736842, Max=242.5072405498452, Min=241.26821133892042
FIFTEEN_MINUTES: Average=241.75155321647034, Max=242.65437269948242, Min=241.06670067454974
HOUR: Average=199.46472600174712, Max=200.36039564972242, Min=198.61159774958307
HOUR: Average=198.97733701695353, Max=200.38563158689672, Min=197.66956613559302
HOUR: Average=198.74440206271953, Max=199.6926537936831, Min=198.04701815763002
HOUR: Average=200.82167884063637, Max=201.85760024877996, Min=199.09790535520776
HOUR: Average=200.75896717500677, Max=202.0721987078787, Min=199.91637243914676
HOUR: Average=200.31011756257408, Max=201.20624415670204, Min=199.25429902814787
HOUR: Average=200.91470977008998, Max=202.95077641777323, Min=199.66311730365206
HOUR: Average=202.7230631411091, Max=203.73512590789804, Min=201.70863875556776
HOUR: Average=202.740591358701, Max=204.6370655944381, Min=201.5509695691494
HOUR: Average=205.41220989792015, Max=206.8672484485234, Min=204.06320735391117
HOUR: Average=205.47426628299002, Max=206.57648663749504, Min=204.1827203251289
HOUR: Average=207.03279881441605, Max=208.3767006983838, Min=205.7042889651352
HOUR: Average=208.5521388300907, Max=210.0555252217205, Min=207.4268715749655
HOUR: Average=208.5447644739518, Max=209.46930143418115, Min=207.59741431025563
HOUR: Average=209.1152694557869, Max=209.89319612552106, Min=208.0021758509095
HOUR: Average=208.9750058556655, Max=210.6373301053986, Min=207.28051372881242
HOUR: Average=206.3940921317566, Max=208.6631404139007, Min=204.41926736621244
HOUR: Average=207.2520911243025, Max=208.19623519807857, Min=206.28303979352214
HOUR: Average=206.87130615749552, Max=208.06789262702048, Min=205.95130158897217
HOUR: Average=208.46735472042425, Max=210.27795376847666, Min=206.50903273624573
HOUR: Average=211.10328759979058, Max=213.32895577368268, Min=209.60746175532464
HOUR: Average=210.00305488103405, Max=211.68387754578163, Min=208.63831836652585
HOUR: Average=209.50998491105102, Max=210.71155288923424, Min=208.2039071468979
HOUR: Average=209.2588319212348, Max=210.31564862148545, Min=208.0252788883544
HOUR: Average=209.32150265645947, Max=210.26683922568927, Min=208.16137011610928
HOUR: Average=210.14810345894085, Max=211.43800846947775, Min=208.92919910919198
HOUR: Average=211.01585961656892, Max=212.0148329542756, Min=210.268987002691
HOUR: Average=212.72191143756027, Max=214.0450860997707, Min=210.34997781466595
HOUR: Average=216.0603632375958, Max=217.98864097655755, Min=213.2496166436715
HOUR: Average=219.7920011774765, Max=221.41572885657564, Min=217.69944660408595
HOUR: Average=220.93919969347078, Max=222.55598112877777, Min=219.37912410942414
HOUR: Average=218.90311439272824, Max=220.47614362636295, Min=217.67798577533608
HOUR: Average=218.324716699921, Max=218.90174785133044, Min=217.67097905604092
HOUR: Average=217.77339239676985, Max=219.46671448304346, Min=216.72491353714614
HOUR: Average=216.52708797828643, Max=217.96057539273744, Min=215.42253648581365
HOUR: Average=218.47495054533147, Max=219.42266409086747, Min=217.2978430375047
HOUR: Average=218.32083413817352, Max=219.38204415399002, Min=216.92887985192777
HOUR: Average=217.64374634587944, Max=219.05709262803472, Min=216.68289484556823
HOUR: Average=215.77263283947988, Max=217.44799062286825, Min=214.2218770645443
HOUR: Average=216.941614554357, Max=218.0350695503853, Min=215.56395318096187
HOUR: Average=215.856456677794, Max=216.7752816970917, Min=214.89614951195475
HOUR: Average=216.10618213025924, Max=217.27679059246617, Min=215.08201977540028
HOUR: Average=217.30822717374403, Max=218.73712724499052, Min=216.39478373126
HOUR: Average=220.7208937193922, Max=222.63682649370503, Min=217.91912350629588
HOUR: Average=221.56179701390477, Max=223.38188960256338, Min=219.4094828170613
HOUR: Average=219.91256411995434, Max=221.00208755130313, Min=218.66815517476493
HOUR: Average=218.53414092134733, Max=219.53429424393332, Min=217.37716829416254
HOUR: Average=219.148855078709, Max=220.08808459105214, Min=218.0113085347206
HOUR: Average=217.87325372566463, Max=219.7695360703101, Min=215.91565377417658
HOUR: Average=216.93193211575573, Max=218.84249276015805, Min=214.83210479063882
HOUR: Average=218.18899448354975, Max=219.12474525589082, Min=216.91535936267334
HOUR: Average=217.08010282869245, Max=218.5167632554636, Min=215.8125279824855
HOUR: Average=219.77073495731233, Max=222.24174683660723, Min=218.32788342968024
HOUR: Average=220.9539942816705, Max=222.64309088446672, Min=219.31746954651774
HOUR: Average=220.49100228369133, Max=221.5408162384086, Min=219.3860427970524
HOUR: Average=222.19297379633576, Max=224.44335004531007, Min=219.94843333198543
