
MINUTE: Average=256.77460330765985, Max=256.8474194407526, Min=256.667212065486
FIFTEEN_MINUTES: Average=261.01656210448164, Max=261.6597850993125, Min=260.09346036136856
FIFTEEN_MINUTES: Average=259.6889436632613, Max=260.3060116952113, Min=259.10346345408965
FIFTEEN_MINUTES: Average=259.67497350348964, Max=260.2091136846537, Min=258.92940020749114
FIFTEEN_MINUTES: Average=259.5293316957408, Max=260.1068410281724, Min=259.08071300175027
FIFTEEN_MINUTES: Average=259.23588769554937, Max=259.85356300241085, Min=258.6488982433278
FIFTEEN_MINUTES: Average=258.3177887247526, Max=258.8409552048128, Min=257.8357186663385
FIFTEEN_MINUTES: Average=258.8389303650519, Max=259.53192868180554, Min=257.9256962099728
FIFTEEN_MINUTES: Average=259.09401703679646, Max=259.7998225091486, Min=257.98797654012026
FIFTEEN_MINUTES: Average=258.7968127618442, Max=260.1238866238178, Min=257.600197222654
FIFTEEN_MINUTES: Average=259.77147731372617, Max=260.1652092025544, Min=259.38883486667015
FIFTEEN_MINUTES: Average=260.2007090658058, Max=261.0268398487615, Min=259.55527321571753
FIFTEEN_MINUTES: Average=260.5601113834048, Max=261.0549211779939, Min=259.85148453750384
FIFTEEN_MINUTES: Average=260.88141933447145, Max=261.21997527941926, Min=260.4892658800078
FIFTEEN_MINUTES: Average=260.93614275199684, Max=261.7691742600435, Min=260.1348533775615
FIFTEEN_MINUTES: Average=262.3281589377371, Max=263.16273160850255, Min=261.2956962559185
FIFTEEN_MINUTES: Average=262.66896329150865, Max=263.107987787279, Min=262.2823911762107
FIFTEEN_MINUTES: Average=262.03814767215084, Max=262.8181970137426, Min=261.45942759278796
FIFTEEN_MINUTES: Average=262.34311236182845, Max=262.8873039011566, Min=261.46388843172434
FIFTEEN_MINUTES: Average=263.07981143225527, Max=263.9177646641539, Min=261.8229755995492
FIFTEEN_MINUTES: Average=263.98426743744227, Max=264.62713931116315, Min=263.2594718804497
FIFTEEN_MINUTES: Average=264.39344460335, Max=264.921032730934, Min=263.75092391558314
FIFTEEN_MINUTES: Average=263.7934430589258, Max=264.55432251149347, Min=263.0402226124113
FIFTEEN_MINUTES: Average=263.84463778135216, Max=264.4080024123977, Min=263.08677820099473
FIFTEEN_MINUTES: Average=264.933074800025, Max=265.74984620826086, Min=263.8400692319528
FIFTEEN_MINUTES: Average=264.52536619607196, Max=265.0628710367552, Min=264.019422471584
FIFTEEN_MINUTES: Average=263.90845793965343, Max=264.7189976476584, Min=263.3643641289345
FIFTEEN_MINUTES: Average=264.76202966770177, Max=265.1997618027844, Min=264.25636046291913
FIFTEEN_MINUTES: Average=264.54953514880924, Max=265.0980617121754, Min=264.09978761922065
FIFTEEN_MINUTES: Average=264.3197812983803, Max=265.00851293437444, Min=263.79385841396106
FIFTEEN_MINUTES: Average=264.32475774732404, Max=264.9775291875888, Min=263.70299673523965
FIFTEEN_MINUTES: Average=263.23614733599527, Max=264.0706864025958, Min=262.7562456802401
FIFTEEN_MINUTES: Average=262.74389167714736, Max=263.108350538732, Min=262.2872455471409
FIFTEEN_MINUTES: Average=263.00525997919726, Max=263.557365598433, Min=262.4670742335067
FIFTEEN_MINUTES: Average=262.85617052771573, Max=263.48127936083847, Min=262.2041111003488
FIFTEEN_MINUTES: Average=262.9179121603374, Max=263.21495866042704, Min=262.64124969469714
FIFTEEN_MINUTES: Average=262.4891835343696, Max=263.3243713997333, Min=261.98754945492715
FIFTEEN_MINUTES: Average=262.88476643417255, Max=263.4977557624982, Min=262.0321175718761
FIFTEEN_MINUTES: Average=262.05985289883245, Max=262.66564322599453, Min=261.16932428718866
FIFTEEN_MINUTES: Average=260.8010975042253, Max=261.4179867999173, Min=260.3571158229077
FIFTEEN_MINUTES: Average=261.19425183479973, Max=261.6857005258278, Min=260.7118540828271
FIFTEEN_MINUTES: Average=260.8700764211448, Max=261.4283388141503, Min=260.52611106626745
FIFTEEN_MINUTES: Average=261.16824377995346, Max=261.76320627866477, Min=260.57479499514073
FIFTEEN_MINUTES: Average=261.1812270253909, Max=261.9234424733774, Min=260.48072165349924
FIFTEEN_MINUTES: Average=261.5627652623034, Max=261.9680713128694, Min=261.0641996289526
FIFTEEN_MINUTES: Average=261.3136836244822, Max=262.0341437356929, Min=260.4881147258749
FIFTEEN_MINUTES: Average=262.2300753437349, Max=262.65726484120347, Min=261.8027677047423
FIFTEEN_MINUTES: Average=263.4403188856887, Max=264.3812809524716, Min=262.15073238122187
FIFTEEN_MINUTES: Average=264.53342175666245, Max=265.29891052575687, Min=263.44018598911043
FIFTEEN_MINUTES: Average=263.18572080376333, Max=263.80461238327035, Min=262.6255417053743
FIFTEEN_MINUTES: Average=263.11524204822496, Max=264.2651693303403, Min=262.33084083954094
FIFTEEN_MINUTES: Average=263.2829951573815, Max=264.27061452345936, Min=262.5206818800419
FIFTEEN_MINUTES: Average=263.71656270707734, Max=264.5100084608735, Min=263.0228032764031
FIFTEEN_MINUTES: Average=263.57139526939915, Max=264.6219953922532, Min=262.8476991720509
FIFTEEN_MINUTES: Average=263.57397794240273, Max=264.3580828272514, Min=262.76161940050673
FIFTEEN_MINUTES: Average=263.840922996979, Max=264.404935781655, Min=263.300203564917
FIFTEEN_MINUTES: Average=264.3878524433996, Max=265.68651273511176, Min=263.5617221234171
FIFTEEN_MINUTES: Average=265.52355681661624, Max=266.10854689591406, Min=264.9179911638054
FIFTEEN_MINUTES: Average=265.0394063666865, Max=265.90344310532, Min=263.94909057441953
FIFTEEN_MINUTES: Average=263.2451871595325, Max=264.1008348030734, Min=262.5704269202602
FIFTEEN_MINUTES: Average=263.2137439612663, Max=263.8045179589274, Min=262.7107014369556
FIFTEEN_MINUTES: Average=263.13798891301855, Max=263.6997674566892, Min=262.78551266182745
FIFTEEN_MINUTES: Average=262.9916327545456, Max=263.5601835304102, Min=262.46727368941316
FIFTEEN_MINUTES: Average=263.47827241583025, Max=264.3085917595476, Min=262.5342975781545
FIFTEEN_MINUTES: Average=262.9699332787257, Max=263.4255030169684, Min=262.55074646013054
FIFTEEN_MINUTES: Average=263.79208710969027, Max=265.08397179387276, Min=262.791079898216
FIFTEEN_MINUTES: Average=264.5484548935856, Max=265.056109796731, Min=264.08861601037114
FIFTEEN_MINUTES: Average=263.70548460861755, Max=264.6197037303136, Min=262.4701219480187
FIFTEEN_MINUTES: Average=262.49995582867166, Max=263.0548569194265, Min=261.89615385025655
FIFTEEN_MINUTES: Average=261.6049428973373, Max=262.3322289025583, Min=261.1025412354705
FIFTEEN_MINUTES: Average=261.67604648700575, Max=262.31165040898645, Min=260.95632993637275
FIFTEEN_MINUTES: Average=261.8435894077973, Max=262.4268061856946, Min=261.34452867746967
FIFTEEN_MINUTES: Average=262.2141150913491, Max=262.74900919672814, Min=261.4810881785426
FIFTEEN_MINUTES: Average=262.5033400644365, Max=262.88582195473407, Min=261.98725319452484
FIFTEEN_MINUTES: Average=262.1473036365399, Max=262.64329525312917, Min=261.65697687240015
FIFTEEN_MINUTES: Average=262.47640157937445, Max=263.23870687100367, Min=261.7755108683186
FIFTEEN_MINUTES: Average=263.66468058423703, Max=264.20241968197746, Min=263.0764037427932
FIFTEEN_MINUTES: Average=263.6529198537876, Max=264.1440994989962, Min=263.18569207515026
FIFTEEN_MINUTES: Average=263.4308107827635, Max=264.16136752181336, Min=262.606284333902
FIFTEEN_MINUTES: Average=262.2420005003118, Max=262.9191826003704, Min=261.69769969674996
FIFTEEN_MINUTES: Average=260.9903349584978, Max=262.06073447248195, Min=260.2667002927672
FIFTEEN_MINUTES: Average=261.33091022565264, Max=261.90432621459837, Min=260.2478845321089
FIFTEEN_MINUTES: Average=261.5438068853052, Max=261.99481314752524, Min=261.2012577537868
FIFTEEN_MINUTES: Average=261.15771047300547, Max=261.921706442089, Min=260.5212163953455
FIFTEEN_MINUTES: Average=260.0403857257394, Max=260.7435009715579, Min=258.950953851844
FIFTEEN_MINUTES: Average=259.0694009745664, Max=259.7525320232222, Min=258.090854848137
FIFTEEN_MINUTES: Average=258.55024247457146, Max=259.09777544371457, Min=257.8052010466954
FIFTEEN_MINUTES: Average=257.26515338547625, Max=257.8603444877239, Min=256.8893015381542
FIFTEEN_MINUTES: Average=257.3473346987339, Max=257.8882492387319, Min=256.7462609199765
FIFTEEN_MINUTES: Average=257.1523004349154, Max=257.6314143504, Min=256.65723559879007
FIFTEEN_MINUTES: Average=257.29342521923337, Max=258.13512521858104, Min=256.42991235280874
FIFTEEN_MINUTES: Average=256.74419329631274, Max=257.13869498830144, Min=256.3807692314196
FIFTEEN_MINUTES: Average=256.7007064124249, Max=257.24933336700366, Min=256.1106222016422
FIFTEEN_MINUTES: Average=256.5481310158066, Max=256.96629562708074, Min=255.76772167354434
FIFTEEN_MINUTES: Average=256.57580318186314, Max=257.4711856464918, Min=255.30562874381442
FIFTEEN_MINUTES: Average=257.19345571202746, Max=257.51802106249164, Min=256.65808128278934
FIFTEEN_MINUTES: Average=257.48744614168567, Max=258.44308488455073, Min=256.92748847947996
FIFTEEN_MINUTES: Average=256.4861483121625, Max=257.3301471976586, Min=255.78641247480013
FIFTEEN_MINUTES: Average=255.99761938554272, Max=256.44433911460374, Min=255.69066729939084
FIFTEEN_MINUTES: Average=256.4197120952202, Max=256.900821192358, Min=256.0361198078159
FIFTEEN_MINUTES: Average=256.3940264856457, Max=256.9633638936962, Min=255.85674974263236
FIFTEEN_MINUTES: Average=256.52308712313385, Max=257.02401800589354, Min=255.95446669801922
FIFTEEN_MINUTES: Average=256.4232910763756, Max=256.88498845894435, Min=255.9639501466871
FIFTEEN_MINUTES: Average=256.14011887515915, Max=256.73784035216033, Min=255.18825879407748
FIFTEEN_MINUTES: Average=255.1236746001962, Max=255.5961056481506, Min=254.298146828492
FIFTEEN_MINUTES: Average=254.10332292266085, Max=254.60240565279565, Min=253.14869876221476
FIFTEEN_MINUTES: Average=252.9457864413306, Max=253.78322178103988, Min=251.80497082744176
FIFTEEN_MINUTES: Average=251.9885646127855, Max=252.46984205483463, Min=251.38704230962207
FIFTEEN_MINUTES: Average=252.09883080911584, Max=252.49026367497925, Min=251.45566108239632
FIFTEEN_MINUTES: Average=252.71420205277803, Max=253.52254033826267, Min=252.03267351719586
FIFTEEN_MINUTES: Average=252.3390514695868, Max=253.1674609498294, Min=251.69151814425356
FIFTEEN_MINUTES: Average=253.75073880013906, Max=254.75283976404594, Min=252.43247377808368
FIFTEEN_MINUTES: Average=253.320531369281, Max=254.54331175017668, Min=252.25340432259233
FIFTEEN_MINUTES: Average=253.00831183426806, Max=253.46490206802122, Min=252.5927423436563
FIFTEEN_MINUTES: Average=253.66002196645, Max=254.27635281578114, Min=252.64410057892232
FIFTEEN_MINUTES: Average=253.07153158903265, Max=253.6524386564566, Min=252.29345076469997
FIFTEEN_MINUTES: Average=252.04522708556843, Max=253.03981988221645, Min=251.21516670822743
FIFTEEN_MINUTES: Average=252.30040260457181, Max=253.20401796981622, Min=251.652881101021
FIFTEEN_MINUTES: Average=253.30295393647117, Max=253.69611403096044, Min=252.80688315945005
FIFTEEN_MINUTES: Average=252.5554676972753, Max=253.30535793736055, Min=251.49002954117861
FIFTEEN_MINUTES: Average=250.8871091858813, Max=251.57576071236045, Min=249.96701367132582
FIFTEEN_MINUTES: Average=250.94338247956992, Max=251.97199122808712, Min=250.00876232729428
FIFTEEN_MINUTES: Average=251.60746796434617, Max=252.2649343199821, Min=251.06752055306399
FIFTEEN_MINUTES: Average=251.55441797396517, Max=252.288755040093, Min=251.04686729258452
FIFTEEN_MINUTES: Average=251.01010933443797, Max=251.4500961354051, Min=250.53126671588544
FIFTEEN_MINUTES: Average=250.57884059333543, Max=251.16328899877809, Min=249.79309893755865
FIFTEEN_MINUTES: Average=250.41664781692933, Max=250.82678148866955, Min=249.90474577802516
FIFTEEN_MINUTES: Average=250.00449590649407, Max=250.42368272195475, Min=249.5419734966866
FIFTEEN_MINUTES: Average=249.6108847637657, Max=250.08700187333937, Min=248.90364249949437
FIFTEEN_MINUTES: Average=249.71798037860435, Max=250.48170130008717, Min=249.15426370230378
FIFTEEN_MINUTES: Average=250.32226416724626, Max=250.962694512681, Min=249.7147777902891
FIFTEEN_MINUTES: Average=251.18912781463465, Max=251.73895928393776, Min=250.60788741705457
FIFTEEN_MINUTES: Average=250.81567857454647, Max=251.77790030207672, Min=250.03563407444426
FIFTEEN_MINUTES: Average=251.16641773115725, Max=251.57342883198748, Min=250.61323257442544
FIFTEEN_MINUTES: Average=250.5074848203217, Max=251.24627711483822, Min=249.7968669523963
FIFTEEN_MINUTES: Average=248.3820913951028, Max=250.31171583607636, Min=247.46341404886115
FIFTEEN_MINUTES: Average=247.55524581172145, Max=248.44252435047898, Min=246.99518074615463
FIFTEEN_MINUTES: Average=247.09959406731343, Max=247.87962711800827, Min=246.49383453677257
FIFTEEN_MINUTES: Average=246.4171903835624, Max=247.37293150801867, Min=245.38952814401233
FIFTEEN_MINUTES: Average=245.49644449643057, Max=245.94254233650065, Min=244.99087256779976
FIFTEEN_MINUTES: Average=243.70267308759992, Max=245.07653493537504, Min=242.63644421751633
FIFTEEN_MINUTES: Average=242.93390445145306, Max=243.57777124636794, Min=242.41196052188528
FIFTEEN_MINUTES: Average=242.17100467003237, Max=242.69585842504642, Min=241.43723869682435
FIFTEEN_MINUTES: Average=241.33706505141132, Max=242.51223143211155, Min=240.6313832224296
FIFTEEN_MINUTES: Average=241.98641343439357, Max=242.6160601852056, Min=241.42377270851313
FIFTEEN_MINUTES: Average=241.49453651498294, Max=242.03320094193003, Min=240.93220137856673
FIFTEEN_MINUTES: Average=241.28637647462799, Max=241.68078391536062, Min=240.76457393777562
FIFTEEN_MINUTES: Average=241.32057421831271, Max=242.09567960020127, Min=240.41610558277668
FIFTEEN_MINUTES: Average=241.21297023883682, Max=241.77971797729512, Min=240.3593367353624
FIFTEEN_MINUTES: Average=242.11463774115646, Max=242.97896725993257, Min=241.3498162629571
FIFTEEN_MINUTES: Average=243.83162534503313, Max=244.6243789407383, Min=242.80778451578334
FIFTEEN_MINUTES: Average=244.5894774684758, Max=245.07279790859917, Min=244.08369486851987
FIFTEEN_MINUTES: Average=244.5281820625779, Max=245.33701991891627, Min=243.89429957285222
FIFTEEN_MINUTES: Average=244.31241471652046, Max=245.28446979704128, Min=243.7851349445586
FIFTEEN_MINUTES: Average=244.69075753175784, Max=245.3775213789789, Min=244.04482208573842
FIFTEEN_MINUTES: Average=245.25977242856138, Max=245.96320893374394, Min=244.6812239349632
FIFTEEN_MINUTES: Average=244.9922365531909, Max=245.4794571170362, Min=244.65362141167526
FIFTEEN_MINUTES: Average=245.01319248819863, Max=245.2942897387683, Min=244.5924039281813
FIFTEEN_MINUTES: Average=244.6801149503336, Max=245.53973722068403, Min=244.15325504567662
FIFTEEN_MINUTES: Average=244.4650709384388, Max=244.82159198210937, Min=244.09205598255843
FIFTEEN_MINUTES: Average=244.4041980289978, Max=245.02388380590278, Min=243.57199264346715
FIFTEEN_MINUTES: Average=244.2097397444193, Max=245.0869608589497, Min=243.478387489685
FIFTEEN_MINUTES: Average=243.69832059289976, Max=244.6504095625185, Min=242.85623286563188
FIFTEEN_MINUTES: Average=242.9528547271847, Max=243.51713726281025, Min=242.29166246871142
FIFTEEN_MINUTES: Average=242.9156704652606, Max=243.78758150901555, Min=241.93230771769467
FIFTEEN_MINUTES: Average=241.47781706532814, Max=242.1255949187346, Min=240.89447118400955
FIFTEEN_MINUTES: Average=242.4965645143939, Max=243.45613749393877, Min=241.20110017932228
FIFTEEN_MINUTES: Average=242.3777489612837, Max=243.05737654949797, Min=241.78579940031497
FIFTEEN_MINUTES: Average=242.92441260984032, Max=243.48035655424815, Min=242.13478040159112
FIFTEEN_MINUTES: Average=242.07540522096255, Max=242.74408568479618, Min=241.43467856522616
FIFTEEN_MINUTES: Average=241.66921349444485, Max=242.4152092748706, Min=240.7920045771172
FIFTEEN_MINUTES: Average=241.088275235931, Max=242.01101497390346, Min=239.68540653049163
FIFTEEN_MINUTES: Average=240.24498760766383, Max=241.54997441109873, Min=239.44761544578242
FIFTEEN_MINUTES: Average=242.10438625993746, Max=242.76798030553013, Min=241.3322834093418
FIFTEEN_MINUTES: Average=241.84169767697196, Max=242.29161079770697, Min=241.38738788262452
FIFTEEN_MINUTES: Average=242.88932983401384, Max=243.706754970081, Min=241.90661108186305
FIFTEEN_MINUTES: Average=243.62129668829525, Max=244.381728298131, Min=242.92075410243922
FIFTEEN_MINUTES: Average=244.94549872945484, Max=245.7291204233706, Min=244.1517741530509
FIFTEEN_MINUTES: Average=246.478579851529, Max=247.1778654437856, Min=245.68077873352573
FIFTEEN_MINUTES: Average=246.0610524063072, Max=246.6344886940978, Min=245.45999238747146
FIFTEEN_MINUTES: Average=246.52594517210147, Max=247.065142699764, Min=245.81591220092625
FIFTEEN_MINUTES: Average=246.79929261025882, Max=247.65038939322062, Min=245.83677948806022
FIFTEEN_MINUTES: Average=247.06932168174424, Max=247.6191463195725, Min=246.47364930171034
FIFTEEN_MINUTES: Average=247.99989589851086, Max=249.16869512411694, Min=246.9004241962798
FIFTEEN_MINUTES: Average=248.92277058911466, Max=249.46229387178087, Min=248.18027066924347
FIFTEEN_MINUTES: Average=247.94594463923548, Max=248.54963247118724, Min=247.5763785444673
FIFTEEN_MINUTES: Average=247.9741950251273, Max=248.7771114990178, Min=247.27114034714901
FIFTEEN_MINUTES: Average=247.62317941634663, Max=248.59618235922883, Min=246.75687127293347
FIFTEEN_MINUTES: Average=248.05736372634075, Max=248.74272674638826, Min=247.4843190144132
FIFTEEN_MINUTES: Average=248.39771503377582, Max=249.26849450484406, Min=247.75959740230977
FIFTEEN_MINUTES: Average=248.66431503014454, Max=249.3071432792708, Min=247.7182615763013
FIFTEEN_MINUTES: Average=249.22647670127728, Max=250.2171102016708, Min=248.27077777442184
FIFTEEN_MINUTES: Average=248.9015249404392, Max=249.36968833774375, Min=248.29402734267128
FIFTEEN_MINUTES: Average=248.93223413846115, Max=249.29934501980813, Min=248.5540688359404
FIFTEEN_MINUTES: Average=249.86888385989985, Max=250.52169206939905, Min=249.12581297613457
FIFTEEN_MINUTES: Average=251.75118726685162, Max=252.7698742797712, Min=249.91269706825796
FIFTEEN_MINUTES: Average=251.93832798843894, Max=252.490345002023, Min=251.23554862639207
FIFTEEN_MINUTES: Average=251.72927401108637, Max=252.48008582830047, Min=251.03620511037093
FIFTEEN_MINUTES: Average=251.89147557104152, Max=253.06833286522388, Min=251.14134850976671
FIFTEEN_MINUTES: Average=254.4030584501315, Max=255.59591672811112, Min=252.96857020059957
FIFTEEN_MINUTES: Average=255.52300807124365, Max=256.2078291053048, Min=254.87174664415951
FIFTEEN_MINUTES: Average=255.12758419487648, Max=255.7770231463828, Min=254.6219058994366
FIFTEEN_MINUTES: Average=255.99248865887725, Max=256.8415046913865, Min=255.394893759365
FIFTEEN_MINUTES: Average=256.21261850721356, Max=257.03728396794145, Min=255.4993035181901
FIFTEEN_MINUTES: Average=257.17706998480554, Max=257.78650850732777, Min=256.3269221395615
FIFTEEN_MINUTES: Average=257.02630265439876, Max=257.9871999339256, Min=256.12220669739395
FIFTEEN_MINUTES: Average=256.6742891532384, Max=257.04610113953316, Min=256.11025722613897
FIFTEEN_MINUTES: Average=256.87365840154604, Max=257.3971129661154, Min=256.2513826832679
FIFTEEN_MINUTES: Average=257.4263783595763, Max=258.0796586632453, Min=256.85473029525053
FIFTEEN_MINUTES: Average=258.1107269012395, Max=258.64441282153723, Min=257.6701019086829
FIFTEEN_MINUTES: Average=258.23328379145215, Max=258.88846292555246, Min=257.2902434291728
FIFTEEN_MINUTES: Average=256.38694464397014, Max=257.4299481366162, Min=255.5471983588228
FIFTEEN_MINUTES: Average=255.15859786958282, Max=255.73125841764005, Min=254.67355878113062
FIFTEEN_MINUTES: Average=255.35370442987633, Max=255.82400461911683, Min=254.79953611202984
FIFTEEN_MINUTES: Average=256.0053796846385, Max=256.58448180274047, Min=255.2398314093928
FIFTEEN_MINUTES: Average=256.4883468139238, Max=257.22148605617815, Min=255.81976728661675
FIFTEEN_MINUTES: Average=256.7621173282889, Max=257.3356180308016, Min=256.35688047751177
FIFTEEN_MINUTES: Average=257.2335986054347, Max=257.9625417677427, Min=256.3161888211255
FIFTEEN_MINUTES: Average=257.63018265267397, Max=258.15201250777346, Min=257.01885464784635
FIFTEEN_MINUTES: Average=257.2275078470963, Max=257.8287044031322, Min=256.6708917827947
FIFTEEN_MINUTES: Average=256.6732942531996, Max=257.15353561812566, Min=256.1988974089196
FIFTEEN_MINUTES: Average=257.1236457036274, Max=257.60215250492996, Min=256.7008333203927
FIFTEEN_MINUTES: Average=257.20454807254794, Max=257.8408157603342, Min=256.71376472251865
FIFTEEN_MINUTES: Average=256.9511947125979, Max=258.0897181330047, Min=256.11144212642847
FIFTEEN_MINUTES: Average=255.81457872831032, Max=256.3993414041395, Min=255.14998308378037
FIFTEEN_MINUTES: Average=255.08490134713765, Max=255.83678119842983, Min=254.67220463473305
FIFTEEN_MINUTES: Average=254.45975969406396, Max=254.992357811436, Min=253.7411897446127
FIFTEEN_MINUTES: Average=254.74262611890936, Max=255.25711315153657, Min=254.12331451248735
FIFTEEN_MINUTES: Average=254.8974186784769, Max=255.58940265521852, Min=254.23450507315783
FIFTEEN_MINUTES: Average=255.54948555073196, Max=256.1217106867905, Min=254.61130092577824
FIFTEEN_MINUTES: Average=255.91338714334225, Max=256.5098559412935, Min=255.25292359610273
FIFTEEN_MINUTES: Average=255.32375140358852, Max=255.7852330031208, Min=254.70765200992338
FIFTEEN_MINUTES: Average=256.12884339517115, Max=257.28984410619347, Min=254.87750147560266
FIFTEEN_MINUTES: Average=256.6859544799071, Max=257.2571167991424, Min=255.90249401444686
FIFTEEN_MINUTES: Average=256.1185235161649, Max=256.57609144981944, Min=255.55738151574164
FIFTEEN_MINUTES: Average=257.22751438736907, Max=258.5543337523635, Min=256.16910686134855
FIFTEEN_MINUTES: Average=257.4050111705827, Max=258.33039265674023, Min=256.4902232252495
FIFTEEN_MINUTES: Average=257.3746201219455, Max=257.8177339308138, Min=256.8076021030028
FIFTEEN_MINUTES: Average=257.4344674524986, Max=257.96321824729677, Min=256.7474130732137
FIFTEEN_MINUTES: Average=256.6169732308054, Max=257.51258844824395, Min=255.99748116719394
FIFTEEN_MINUTES: Average=256.4899434775759, Max=256.86446920754645, Min=255.99712356099556
FIFTEEN_MINUTES: Average=256.3186505780097, Max=257.2485990078966, Min=255.24377522439423
FIFTEEN_MINUTES: Average=255.90081848157445, Max=256.59509249242245, Min=255.09635693145796
FIFTEEN_MINUTES: Average=254.5928350629792, Max=255.63365577686943, Min=253.30214516225064
FIFTEEN_MINUTES: Average=252.37149587749403, Max=253.52574844670863, Min=251.63822115069144
FIFTEEN_MINUTES: Average=250.87807449600334, Max=251.95504224271588, Min=250.41912095221144
FIFTEEN_MINUTES: Average=250.26337752589404, Max=250.96587550275885, Min=249.54678866474222
FIFTEEN_MINUTES: Average=250.0272903276409, Max=250.4933206163994, Min=249.56943247125707
FIFTEEN_MINUTES: Average=250.1388981666285, Max=250.43256459729326, Min=249.74997953982665
FIFTEEN_MINUTES: Average=250.39395384812545, Max=251.45374817199624, Min=249.86949988774157
FIFTEEN_MINUTES: Average=250.88717443109473, Max=251.4549177293397, Min=250.16517850499844
FIFTEEN_MINUTES: Average=251.22754974165747, Max=251.70408097486265, Min=250.54246212819842
FIFTEEN_MINUTES: Average=250.78339692218114, Max=251.922535481712, Min=249.7608127083805
HOUR: Average=225.51915459306701, Max=227.309861344603, Min=224.47848739445467
HOUR: Average=223.99841537637934, Max=225.29769574138416, Min=223.09380203006748
HOUR: Average=222.44881814623614, Max=223.6655825550557, Min=221.37670696957503
HOUR: Average=221.49886963498304, Max=222.5544260241839, Min=219.32008115511493
HOUR: Average=220.4125336352652, Max=221.71364878988868, Min=219.27855000123458
HOUR: Average=220.84801282334993, Max=222.35182299461653, Min=219.7658041846035
HOUR: Average=221.72687459122244, Max=223.34723496010224, Min=220.66683647346056
HOUR: Average=222.40876448080763, Max=223.39389873957293, Min=221.43414716079974
HOUR: Average=222.45053184013454, Max=223.18361215714162, Min=221.78363478590356
HOUR: Average=223.15431949037915, Max=224.18688411068044, Min=221.65949264365295
HOUR: Average=222.436500487147, Max=223.79119349754558, Min=220.87499120134203
HOUR: Average=222.65099500611245, Max=224.78700120117114, Min=221.11402675136682
HOUR: Average=223.1176245107432, Max=224.23047828842962, Min=221.87847031122357
HOUR: Average=224.72436593970184, Max=225.77124195773703, Min=223.94454094679776
HOUR: Average=224.75998558366058, Max=225.8721915205011, Min=223.72102801142384
HOUR: Average=224.96255435127375, Max=225.9565412194334, Min=223.5472517533341
HOUR: Average=225.34436195190256, Max=225.97619545297817, Min=224.54346878617926
HOUR: Average=224.69647167767346, Max=225.79050978276123, Min=223.66838216887027
HOUR: Average=223.56571027573386, Max=224.43051797608672, Min=222.17005251556103
HOUR: Average=223.63193656840238, Max=225.04134468826533, Min=221.91534768503922
HOUR: Average=225.41080132434564, Max=226.72636921822917, Min=224.0557448235235
HOUR: Average=226.51849217459431, Max=227.62428751973223, Min=225.2131105707855
HOUR: Average=226.34916714294948, Max=227.61753306036275, Min=225.33242308097476
HOUR: Average=227.06517326717247, Max=228.42794742935232, Min=225.53646666843562
HOUR: Average=227.83262931404275, Max=228.9811796266887, Min=226.7285863148165
HOUR: Average=227.51849157698354, Max=228.9263334267308, Min=226.10738080542063
HOUR: Average=227.05507024548717, Max=227.8162424458855, Min=226.48869036763918
HOUR: Average=226.12129851899124, Max=226.86495224822494, Min=225.49952924236243
HOUR: Average=226.1489064634706, Max=227.42051445328275, Min=224.76143285789794
HOUR: Average=223.96221329607795, Max=225.64810039964615, Min=222.368353173208
HOUR: Average=223.28752501068527, Max=224.192263356396, Min=222.1346816415662
HOUR: Average=223.78869096135796, Max=224.294737512239, Min=223.2103210300163
HOUR: Average=223.58985586826185, Max=225.4859537841705, Min=221.69534353597484
HOUR: Average=225.6394247891547, Max=226.893369407739, Min=224.31978505923507
HOUR: Average=227.64984926512255, Max=229.0122253712279, Min=225.92310873367245
HOUR: Average=226.42636391659647, Max=228.45392068541156, Min=224.53181000295265
HOUR: Average=224.43452159902915, Max=225.6773718947115, Min=223.20694580001225
HOUR: Average=224.104384478282, Max=225.47160591094155, Min=222.68453064373588
HOUR: Average=223.88422424204052, Max=224.81820113617272, Min=222.857806488497
HOUR: Average=225.06924947821616, Max=225.72260163979513, Min=224.01992080689504
HOUR: Average=226.26108027678129, Max=228.29562504866774, Min=224.21833441080156
HOUR: Average=226.8338360505447, Max=228.42812468941244, Min=225.09125856583688
HOUR: Average=224.34977968647902, Max=226.09105581908568, Min=223.1729453721017
HOUR: Average=224.49111481168256, Max=226.07076959958178, Min=223.3510091457081
HOUR: Average=225.05010856584516, Max=226.4573821020901, Min=223.62066338801014
HOUR: Average=225.2383924164077, Max=226.81055567809346, Min=223.45643027470604
HOUR: Average=226.83819637723136, Max=228.22855973454432, Min=225.58916535359748
HOUR: Average=227.62460259213577, Max=228.59495648710993, Min=226.21917629101728
HOUR: Average=228.75752110410056, Max=229.473512668665, Min=227.6531866950402
HOUR: Average=228.42481544208368, Max=229.4632775119552, Min=227.1001738937302
HOUR: Average=230.91064659959358, Max=232.58273523673867, Min=229.31755850709084
HOUR: Average=232.19944051926012, Max=233.66519695650928, Min=230.99070207988822
HOUR: Average=232.52157482780646, Max=233.6861545007997, Min=230.67171331510136
HOUR: Average=232.09136058693667, Max=232.9704188902196, Min=231.26140869276307
HOUR: Average=232.36370672847804, Max=233.52647134057756, Min=231.46600722634963
HOUR: Average=231.44465475713508, Max=232.53323887475244, Min=230.55151027319553
