
MINUTE: Average=302.28166370000025, Max=302.376055828472, Min=302.1115003116663
FIFTEEN_MINUTES: Average=309.51489503554666, Max=310.35017738258017, Min=309.0020075728336
FIFTEEN_MINUTES: Average=309.4128570201972, Max=310.1924409268377, Min=308.9352341826713
FIFTEEN_MINUTES: Average=308.9971623989699, Max=309.54559112827474, Min=308.2450186664171
FIFTEEN_MINUTES: Average=307.888498203577, Max=308.78940255471423, Min=307.2830842803315
FIFTEEN_MINUTES: Average=306.97137174268937, Max=307.9306785347604, Min=305.97424606409095
FIFTEEN_MINUTES: Average=305.51794669965244, Max=306.21641146353716, Min=304.85740320125575
FIFTEEN_MINUTES: Average=305.3878587320122, Max=306.0641548815225, Min=304.5267755333482
FIFTEEN_MINUTES: Average=305.0560694725621, Max=305.75352914615223, Min=304.0464160955455
FIFTEEN_MINUTES: Average=303.8167600539255, Max=304.70622655394396, Min=302.6383865586641
FIFTEEN_MINUTES: Average=302.51280225553904, Max=303.0949756337144, Min=301.91501987046723
FIFTEEN_MINUTES: Average=301.94698498538327, Max=302.3656527377932, Min=301.53526388761213
FIFTEEN_MINUTES: Average=302.2903589009583, Max=302.7007424314218, Min=301.92091130136595
FIFTEEN_MINUTES: Average=302.0771520706913, Max=302.4465813953949, Min=301.6241575119059
FIFTEEN_MINUTES: Average=302.2729803532935, Max=302.88796588895497, Min=301.6830236091608
FIFTEEN_MINUTES: Average=302.1804930735987, Max=302.53107299862734, Min=301.8881570298922
FIFTEEN_MINUTES: Average=302.7866589395415, Max=303.61510623327234, Min=301.86238233605167
FIFTEEN_MINUTES: Average=303.4560994089016, Max=304.23277996589457, Min=302.8215325135341
FIFTEEN_MINUTES: Average=304.62310610988254, Max=305.0759388764645, Min=303.87149163027647
FIFTEEN_MINUTES: Average=303.4495315383157, Max=304.60494676232963, Min=302.4141282821683
FIFTEEN_MINUTES: Average=302.2906394388126, Max=302.753129204616, Min=301.8872721179117
FIFTEEN_MINUTES: Average=302.7195721383478, Max=303.4864924025087, Min=301.4552768954596
FIFTEEN_MINUTES: Average=301.49898244960036, Max=301.98412002766315, Min=300.92547850223133
FIFTEEN_MINUTES: Average=300.90857378817043, Max=301.774123712085, Min=300.1140927335831
FIFTEEN_MINUTES: Average=302.2052730704018, Max=302.9751188520844, Min=301.44151458515375
FIFTEEN_MINUTES: Average=302.56630390618545, Max=303.3586163095244, Min=301.834518633069
FIFTEEN_MINUTES: Average=303.67561766548545, Max=304.2732322957177, Min=302.77031575217904
FIFTEEN_MINUTES: Average=302.8146383318644, Max=303.13241327657994, Min=302.4883618416838
FIFTEEN_MINUTES: Average=302.8213067765848, Max=303.20297003475696, Min=302.3543728301271
FIFTEEN_MINUTES: Average=302.66180480902074, Max=303.4844051472793, Min=301.8971559306872
FIFTEEN_MINUTES: Average=303.0830995468205, Max=303.58037234754374, Min=302.4364148165405
FIFTEEN_MINUTES: Average=303.29451253454886, Max=303.88051377018354, Min=302.7857104201314
FIFTEEN_MINUTES: Average=303.31891673580554, Max=303.86772860247356, Min=302.80631206091294
FIFTEEN_MINUTES: Average=303.6884017001636, Max=304.36038913387574, Min=303.11675771514456
FIFTEEN_MINUTES: Average=303.03585133482, Max=303.5718707373213, Min=302.38574441542954
FIFTEEN_MINUTES: Average=301.7294834891496, Max=303.24781887745326, Min=300.63900253565106
FIFTEEN_MINUTES: Average=301.8338446610035, Max=302.5939208220427, Min=300.84024186480394
FIFTEEN_MINUTES: Average=303.0521724611345, Max=303.75582381742197, Min=302.51643809320507
FIFTEEN_MINUTES: Average=304.05351940740354, Max=304.7607808599441, Min=303.4741612868647
FIFTEEN_MINUTES: Average=305.10355082320257, Max=305.7865273318132, Min=303.9997528182678
FIFTEEN_MINUTES: Average=304.1210778430272, Max=305.4285916617931, Min=303.03492197955075
FIFTEEN_MINUTES: Average=303.81064924470195, Max=304.3874014237509, Min=303.2261673624211
FIFTEEN_MINUTES: Average=303.8253014761334, Max=304.1454838798098, Min=303.3589221680796
FIFTEEN_MINUTES: Average=303.8547484541264, Max=304.32852587708925, Min=303.2611086524148
FIFTEEN_MINUTES: Average=304.0119377578403, Max=304.46071342116306, Min=303.52922043779876
FIFTEEN_MINUTES: Average=303.9509904563727, Max=304.5269489643894, Min=303.4543374746393
FIFTEEN_MINUTES: Average=305.3883504828976, Max=306.3650742465819, Min=303.93320005224166
FIFTEEN_MINUTES: Average=305.76280490102664, Max=306.56598157314625, Min=304.88597485214467
FIFTEEN_MINUTES: Average=304.8153165577541, Max=305.2621691648989, Min=304.32434004171563
FIFTEEN_MINUTES: Average=304.5759104555273, Max=305.50655701534254, Min=303.8470244153182
FIFTEEN_MINUTES: Average=303.680862480655, Max=304.1985815151702, Min=303.21653454608963
FIFTEEN_MINUTES: Average=303.91379247289814, Max=304.3821399757482, Min=303.3600640845862
FIFTEEN_MINUTES: Average=303.4962433426387, Max=304.14919144492666, Min=302.6924962797777
FIFTEEN_MINUTES: Average=302.4161576269264, Max=303.00423237018435, Min=301.67221189952966
FIFTEEN_MINUTES: Average=301.53585486347856, Max=302.50414756297374, Min=300.7970570944177
FIFTEEN_MINUTES: Average=302.3426419659012, Max=303.0460148350038, Min=301.86549773101285
FIFTEEN_MINUTES: Average=302.15194416938687, Max=302.63191996754654, Min=301.7941261095987
FIFTEEN_MINUTES: Average=301.3240709019911, Max=302.26927530656707, Min=300.67003915970724
FIFTEEN_MINUTES: Average=301.0299946725541, Max=301.5415396133993, Min=300.2998454530591
FIFTEEN_MINUTES: Average=300.52395760036075, Max=301.01435002499466, Min=299.909114478125
FIFTEEN_MINUTES: Average=300.47672100790106, Max=300.8285094029543, Min=300.10554081181476
FIFTEEN_MINUTES: Average=301.0602016522307, Max=301.77544986084604, Min=300.20128011445894
FIFTEEN_MINUTES: Average=302.25935418989565, Max=303.3623142326192, Min=301.3410030417799
FIFTEEN_MINUTES: Average=302.78403433909864, Max=303.39599344052937, Min=302.0830789020149
FIFTEEN_MINUTES: Average=302.02968656852175, Max=302.3439122092624, Min=301.7064732079245
FIFTEEN_MINUTES: Average=301.69734175635637, Max=303.0428402985937, Min=301.0062870329314
FIFTEEN_MINUTES: Average=302.7099926698392, Max=303.3892688445806, Min=302.08443155333606
FIFTEEN_MINUTES: Average=303.3341284075319, Max=303.82908454626465, Min=302.83107430908916
FIFTEEN_MINUTES: Average=303.61176264727806, Max=304.16661888936835, Min=302.8467134959687
FIFTEEN_MINUTES: Average=303.5196886364562, Max=304.3524665744297, Min=302.8998447365
FIFTEEN_MINUTES: Average=303.94908961858005, Max=304.6542349741781, Min=303.05492573581535
FIFTEEN_MINUTES: Average=304.7078133478592, Max=305.68843911048924, Min=304.24740114259225
FIFTEEN_MINUTES: Average=305.1863219558171, Max=305.79312069041833, Min=304.2735938444673
FIFTEEN_MINUTES: Average=305.1572526236706, Max=305.7818819425425, Min=304.3569911263464
FIFTEEN_MINUTES: Average=305.52231408668973, Max=306.1723078230491, Min=304.9899890041221
FIFTEEN_MINUTES: Average=305.581940094811, Max=306.4048921277831, Min=304.5628462271034
FIFTEEN_MINUTES: Average=303.8658196625951, Max=304.59336284041973, Min=303.14217082476046
FIFTEEN_MINUTES: Average=302.985293389555, Max=303.5554659807493, Min=302.53588360657676
FIFTEEN_MINUTES: Average=301.8087174926913, Max=302.54245122700485, Min=301.1787266314554
FIFTEEN_MINUTES: Average=301.6385329492728, Max=302.35399443166017, Min=300.91786578259945
FIFTEEN_MINUTES: Average=301.36866845503454, Max=301.8045662857647, Min=300.83753737729205
FIFTEEN_MINUTES: Average=301.438103370205, Max=301.8579983855234, Min=301.0169713135645
FIFTEEN_MINUTES: Average=301.203879802167, Max=301.8290810694328, Min=300.5633536834773
FIFTEEN_MINUTES: Average=302.38811768839145, Max=303.03334745241284, Min=301.57572912944926
FIFTEEN_MINUTES: Average=302.6180854648202, Max=303.2845817934403, Min=301.97966873271315
FIFTEEN_MINUTES: Average=302.2855665350375, Max=302.9325364926749, Min=301.89247676385554
FIFTEEN_MINUTES: Average=302.4074946771154, Max=303.1713496440543, Min=301.59824780798584
FIFTEEN_MINUTES: Average=301.5542048178397, Max=301.9258226387744, Min=301.0572833630856
FIFTEEN_MINUTES: Average=301.59149886365634, Max=302.2290986077321, Min=301.2127980687702
FIFTEEN_MINUTES: Average=302.26290866365065, Max=302.9298010999266, Min=301.62629360055985
FIFTEEN_MINUTES: Average=303.5703928482724, Max=304.2346421041947, Min=302.66827901200526
FIFTEEN_MINUTES: Average=303.7141555594617, Max=304.8383393919121, Min=302.97144723537616
FIFTEEN_MINUTES: Average=303.7784943912762, Max=304.63618976418405, Min=302.74786796501195
FIFTEEN_MINUTES: Average=303.51299231507085, Max=303.8603066116288, Min=302.96047328930104
FIFTEEN_MINUTES: Average=302.7336104622601, Max=303.45234732536164, Min=301.94882714304504
FIFTEEN_MINUTES: Average=302.2908303864481, Max=302.8180132533827, Min=301.6354026793792
FIFTEEN_MINUTES: Average=302.1606919019892, Max=302.72907189204705, Min=301.4611912663674
FIFTEEN_MINUTES: Average=301.93325961754675, Max=302.29309179607463, Min=301.5008800767899
FIFTEEN_MINUTES: Average=302.01799015190284, Max=302.3902787802695, Min=301.61626355897306
FIFTEEN_MINUTES: Average=302.5947999873175, Max=302.97063869489426, Min=302.09971225836546
FIFTEEN_MINUTES: Average=302.48364691661465, Max=302.9593754085209, Min=301.90941105625006
FIFTEEN_MINUTES: Average=303.66397406449875, Max=304.2816569126015, Min=302.8301935766903
FIFTEEN_MINUTES: Average=304.2538742066678, Max=304.56714374091104, Min=303.86243246798927
FIFTEEN_MINUTES: Average=305.22532950245574, Max=305.80143053902856, Min=304.1772297759245
FIFTEEN_MINUTES: Average=306.08873145630184, Max=307.00030975449215, Min=305.28248201612325
FIFTEEN_MINUTES: Average=306.93718974295, Max=307.32890692941066, Min=306.21337527291206
FIFTEEN_MINUTES: Average=305.75966911094076, Max=306.54618164973095, Min=305.2424959485429
FIFTEEN_MINUTES: Average=306.796818115642, Max=307.42309459104706, Min=305.7870533056778
FIFTEEN_MINUTES: Average=306.6331833733733, Max=307.2165608344005, Min=306.11334471609246
FIFTEEN_MINUTES: Average=306.16868899004857, Max=306.6443105050471, Min=305.5032269722287
FIFTEEN_MINUTES: Average=306.1652336768951, Max=306.50143566311635, Min=305.7126839466656
FIFTEEN_MINUTES: Average=305.49302733057056, Max=306.23813257911604, Min=304.79565012366874
FIFTEEN_MINUTES: Average=304.8526194578195, Max=305.3658428106635, Min=304.3933875435982
FIFTEEN_MINUTES: Average=304.90769627418035, Max=305.5403176840888, Min=304.4296741777215
FIFTEEN_MINUTES: Average=304.8013491374403, Max=305.5856751392353, Min=303.5926594198698
FIFTEEN_MINUTES: Average=303.28232144249426, Max=303.9448559082064, Min=302.6469649229909
FIFTEEN_MINUTES: Average=303.62040584644257, Max=304.01169301287877, Min=303.16833340015756
FIFTEEN_MINUTES: Average=304.15166950582005, Max=305.09445344250685, Min=303.1504579253956
FIFTEEN_MINUTES: Average=305.561101024789, Max=306.08630634801784, Min=304.67325678688593
FIFTEEN_MINUTES: Average=305.4889207880172, Max=306.05832298616974, Min=305.1093269008394
FIFTEEN_MINUTES: Average=305.27624357807684, Max=306.07860023726136, Min=304.6935586746102
FIFTEEN_MINUTES: Average=305.3322892761533, Max=305.7026995249036, Min=304.99007230893204
FIFTEEN_MINUTES: Average=304.8544981860421, Max=305.96279610758376, Min=304.17426757595047
FIFTEEN_MINUTES: Average=304.74682077062573, Max=305.58493360386393, Min=304.1282244949186
FIFTEEN_MINUTES: Average=306.20971967013145, Max=306.965211343929, Min=305.2887574456961
FIFTEEN_MINUTES: Average=306.43258328758964, Max=306.83086234631014, Min=305.9689607528534
FIFTEEN_MINUTES: Average=306.1521761306361, Max=306.6612861952386, Min=305.699915098398
FIFTEEN_MINUTES: Average=305.59850875712044, Max=306.1393055603938, Min=305.1262925042588
FIFTEEN_MINUTES: Average=306.42800797559937, Max=307.3343504834187, Min=305.1220415812919
FIFTEEN_MINUTES: Average=306.7917784586107, Max=307.23197844898556, Min=306.32957900576025
FIFTEEN_MINUTES: Average=306.45794204465295, Max=307.1011522848963, Min=305.589237000766
FIFTEEN_MINUTES: Average=305.57530521996057, Max=306.01529059435734, Min=305.05462919323486
FIFTEEN_MINUTES: Average=305.4573688422331, Max=306.04966423436986, Min=304.3877849936534
FIFTEEN_MINUTES: Average=305.37714724477917, Max=305.99757929983286, Min=304.49081759953754
FIFTEEN_MINUTES: Average=305.7914524868641, Max=306.72076551024895, Min=305.15473265118897
FIFTEEN_MINUTES: Average=306.18112925944183, Max=306.70228407956034, Min=305.23647566974597
FIFTEEN_MINUTES: Average=306.5000813405372, Max=306.9379886007471, Min=306.04529450961024
FIFTEEN_MINUTES: Average=306.30851139457934, Max=306.79478498868065, Min=305.8655381468623
FIFTEEN_MINUTES: Average=306.1938881122931, Max=306.7999717042211, Min=305.3284406571442
FIFTEEN_MINUTES: Average=306.26687205282707, Max=306.94616234179176, Min=305.44034451823734
FIFTEEN_MINUTES: Average=305.80407743778864, Max=306.8072758143401, Min=305.04080313752905
FIFTEEN_MINUTES: Average=305.99383609610396, Max=307.0253026839429, Min=305.09256554153217
FIFTEEN_MINUTES: Average=305.63249622479645, Max=306.7283444450895, Min=304.36273108429066
FIFTEEN_MINUTES: Average=305.30891550888225, Max=305.7370590508102, Min=304.7742566355259
FIFTEEN_MINUTES: Average=305.29428981158594, Max=305.8941265122945, Min=304.6702513178964
FIFTEEN_MINUTES: Average=306.5186465719416, Max=307.302885884276, Min=305.58682300646086
FIFTEEN_MINUTES: Average=306.26572718638823, Max=306.92243673964583, Min=305.5081298975271
FIFTEEN_MINUTES: Average=305.78706212567675, Max=306.17587519210804, Min=305.39958795677904
FIFTEEN_MINUTES: Average=306.9033081949743, Max=307.75113955061727, Min=305.98740081655217
FIFTEEN_MINUTES: Average=307.5751651480876, Max=308.02215332015845, Min=306.6956570521605
FIFTEEN_MINUTES: Average=306.3945312616621, Max=307.40266265378756, Min=304.9495564321858
FIFTEEN_MINUTES: Average=305.05988356690943, Max=305.66257155146656, Min=304.4835492570313
FIFTEEN_MINUTES: Average=304.7696865474494, Max=305.4414661891464, Min=303.57557622262505
FIFTEEN_MINUTES: Average=303.5671517456441, Max=304.03482691977285, Min=303.07556290440385
FIFTEEN_MINUTES: Average=302.64038916876143, Max=303.7530746213649, Min=301.7222727011157
FIFTEEN_MINUTES: Average=302.0277546048339, Max=302.4427048974835, Min=301.5126190210642
FIFTEEN_MINUTES: Average=302.1114984458561, Max=302.69787339364797, Min=301.72138892746915
FIFTEEN_MINUTES: Average=302.65365296388416, Max=303.20978896743003, Min=302.0968197105862
FIFTEEN_MINUTES: Average=302.7675893201697, Max=303.3032586268763, Min=302.08465376496235
FIFTEEN_MINUTES: Average=302.9126309759416, Max=303.37475321259757, Min=302.15691466693977
FIFTEEN_MINUTES: Average=302.6951614554899, Max=303.1318302803591, Min=302.18073653959493
FIFTEEN_MINUTES: Average=303.68694333791717, Max=304.5942675566331, Min=302.5814282933729
FIFTEEN_MINUTES: Average=303.7006189068538, Max=304.74921127987295, Min=302.75420983122973
FIFTEEN_MINUTES: Average=302.52782186801994, Max=303.2608607432355, Min=301.547160087027
FIFTEEN_MINUTES: Average=300.65273401083505, Max=301.9479098761407, Min=299.9094511348729
FIFTEEN_MINUTES: Average=300.7132707893245, Max=301.08961269522314, Min=300.0563145760567
FIFTEEN_MINUTES: Average=300.47236952986054, Max=301.23189309768605, Min=299.7069118986915
FIFTEEN_MINUTES: Average=299.55532753565456, Max=300.26826667317164, Min=298.77927715388427
FIFTEEN_MINUTES: Average=300.1456863983069, Max=300.99741066448496, Min=298.914098959477
FIFTEEN_MINUTES: Average=301.6922518422254, Max=302.91987941854165, Min=300.60343819526497
FIFTEEN_MINUTES: Average=301.80460652544275, Max=302.8241917504418, Min=301.23604751097844
FIFTEEN_MINUTES: Average=301.9863898281911, Max=302.6979733873663, Min=301.3347428106646
FIFTEEN_MINUTES: Average=301.97482462550045, Max=302.4346344467322, Min=301.29941340671166
FIFTEEN_MINUTES: Average=301.4981750123506, Max=302.22071371131483, Min=301.01864939630764
FIFTEEN_MINUTES: Average=300.6233517912327, Max=301.4131215734188, Min=299.62558779401513
FIFTEEN_MINUTES: Average=301.12020806373556, Max=302.09102585006315, Min=299.78044138499035
FIFTEEN_MINUTES: Average=302.6447856027896, Max=303.4360795562196, Min=301.5131489698647
FIFTEEN_MINUTES: Average=303.29620525140905, Max=303.8156427349063, Min=302.5538031315325
FIFTEEN_MINUTES: Average=302.63028528097396, Max=303.23541350098316, Min=301.9156181308578
FIFTEEN_MINUTES: Average=302.1958062439416, Max=302.6091869427614, Min=301.72386132214933
FIFTEEN_MINUTES: Average=301.78870559697367, Max=302.35155673903023, Min=301.343391621835
FIFTEEN_MINUTES: Average=300.95004310915425, Max=301.77969182957565, Min=300.35173076938645
FIFTEEN_MINUTES: Average=300.5745582283788, Max=301.5288486719663, Min=299.8713106822888
FIFTEEN_MINUTES: Average=300.00961261206794, Max=300.416954180573, Min=299.3869429619803
FIFTEEN_MINUTES: Average=299.1076693091908, Max=299.84594349370667, Min=298.3792806601176
FIFTEEN_MINUTES: Average=298.9392136408494, Max=299.3837263784142, Min=298.5006608082733
FIFTEEN_MINUTES: Average=298.69710564058136, Max=299.5331710940901, Min=297.8040625681201
FIFTEEN_MINUTES: Average=298.25779886099195, Max=298.790517187186, Min=297.6814508370681
FIFTEEN_MINUTES: Average=298.49428597385923, Max=299.1618599359619, Min=297.79511352411515
FIFTEEN_MINUTES: Average=298.4018559916418, Max=298.8769212726789, Min=297.7401062018752
FIFTEEN_MINUTES: Average=298.32413767621466, Max=299.1429331560514, Min=297.5032794457551
FIFTEEN_MINUTES: Average=298.42988674026753, Max=299.1478527257623, Min=297.85824538179423
FIFTEEN_MINUTES: Average=299.2743490525253, Max=300.01118033885496, Min=298.14322991495294
FIFTEEN_MINUTES: Average=300.14828160545653, Max=301.1527752346789, Min=299.5308348686866
FIFTEEN_MINUTES: Average=301.53876107258236, Max=301.98975915437126, Min=300.95540018409633
FIFTEEN_MINUTES: Average=301.96870796159203, Max=302.9382393718524, Min=301.1889282564927
FIFTEEN_MINUTES: Average=301.58215559177637, Max=301.9914743677461, Min=300.6365411679855
FIFTEEN_MINUTES: Average=301.24491260644805, Max=301.6187813794548, Min=300.7098349274754
FIFTEEN_MINUTES: Average=301.74733142568755, Max=302.43814626020065, Min=300.85278246695856
FIFTEEN_MINUTES: Average=302.28525051523377, Max=302.9715237897504, Min=301.734502374168
FIFTEEN_MINUTES: Average=301.3565352900816, Max=302.1472359269645, Min=300.54619374334044
FIFTEEN_MINUTES: Average=301.49095780285256, Max=302.0830738579035, Min=300.79025081541255
FIFTEEN_MINUTES: Average=301.85220778738255, Max=302.39240472095355, Min=301.2996780992426
FIFTEEN_MINUTES: Average=302.4371688241859, Max=303.1463916841321, Min=301.7286179864031
FIFTEEN_MINUTES: Average=302.0421988628263, Max=302.728136534564, Min=301.18111806399884
FIFTEEN_MINUTES: Average=301.56770200087766, Max=302.22512162495735, Min=301.1555128901378
FIFTEEN_MINUTES: Average=301.9013049639837, Max=302.4288487161598, Min=301.43948221317964
FIFTEEN_MINUTES: Average=302.4306341354085, Max=303.0587106264155, Min=301.9751191559899
FIFTEEN_MINUTES: Average=302.4815762791606, Max=302.9850854336024, Min=301.8870966514819
FIFTEEN_MINUTES: Average=301.9048244732899, Max=302.29361409888133, Min=301.06138839703556
FIFTEEN_MINUTES: Average=301.6727724281646, Max=302.1908872768741, Min=300.9230658947777
FIFTEEN_MINUTES: Average=302.1937633805413, Max=302.52923339329965, Min=301.7289947172073
FIFTEEN_MINUTES: Average=302.18197146727823, Max=302.64455571847026, Min=301.61609856443846
FIFTEEN_MINUTES: Average=300.70277416315423, Max=301.8628187643607, Min=299.86889136959815
FIFTEEN_MINUTES: Average=300.3933274531053, Max=301.61002969733255, Min=299.7130852856001
FIFTEEN_MINUTES: Average=302.2635179308462, Max=302.8380795774038, Min=301.4491448287244
FIFTEEN_MINUTES: Average=302.0479497761496, Max=303.0299519599995, Min=301.0852154797652
FIFTEEN_MINUTES: Average=301.30223676375374, Max=301.89278717890414, Min=300.9509557840934
FIFTEEN_MINUTES: Average=301.9360392758899, Max=302.62469640561835, Min=300.7717146386371
FIFTEEN_MINUTES: Average=301.58166429063266, Max=302.14034827989667, Min=300.9258640502146
FIFTEEN_MINUTES: Average=301.366212237115, Max=302.05548800611234, Min=300.7089388083478
FIFTEEN_MINUTES: Average=301.15895020085367, Max=301.73742569428697, Min=300.5058916179619
FIFTEEN_MINUTES: Average=302.5684376563119, Max=303.48227333506134, Min=301.6029098750316
FIFTEEN_MINUTES: Average=303.0120303350988, Max=303.79333238513243, Min=302.00066839745875
FIFTEEN_MINUTES: Average=302.71466397096236, Max=303.05255870433695, Min=302.31122313611064
FIFTEEN_MINUTES: Average=302.90998925479147, Max=303.40219400821087, Min=302.5215489404674
FIFTEEN_MINUTES: Average=302.5987249825984, Max=302.9653998811911, Min=301.91623416103465
FIFTEEN_MINUTES: Average=301.55560876880094, Max=302.32227814052914, Min=301.0265590196077
FIFTEEN_MINUTES: Average=301.19478491615257, Max=302.07290619950703, Min=300.65667461401415
FIFTEEN_MINUTES: Average=300.90089844653744, Max=301.4185907388918, Min=300.5557673417405
FIFTEEN_MINUTES: Average=301.7306285625286, Max=302.44623511814643, Min=300.910493826384
FIFTEEN_MINUTES: Average=302.08464345582166, Max=302.6373289711203, Min=301.44962057340484
FIFTEEN_MINUTES: Average=301.5504122081092, Max=302.5614894055625, Min=300.4974044446716
FIFTEEN_MINUTES: Average=300.5938002108925, Max=301.38212447502707, Min=300.0390583641507
FIFTEEN_MINUTES: Average=299.93686223389795, Max=300.36120792202286, Min=299.59872036898685
FIFTEEN_MINUTES: Average=300.18388667485317, Max=300.56301348062595, Min=299.64137039529214
FIFTEEN_MINUTES: Average=299.74129303421745, Max=300.2928985741951, Min=299.18502425124484
FIFTEEN_MINUTES: Average=299.5638092523413, Max=300.1815081885008, Min=299.09530756078124
FIFTEEN_MINUTES: Average=299.83334025775616, Max=300.3616195368092, Min=299.20820215971463
FIFTEEN_MINUTES: Average=299.3514333651787, Max=300.21981595273826, Min=298.59025339055376
FIFTEEN_MINUTES: Average=299.5821666787321, Max=300.5144334580296, Min=298.8050468649732
FIFTEEN_MINUTES: Average=300.80175670995146, Max=301.6366048632293, Min=300.07864459383745
FIFTEEN_MINUTES: Average=300.97868634368064, Max=301.4772472959421, Min=300.4448573313264
FIFTEEN_MINUTES: Average=300.9641461246902, Max=301.5642291245067, Min=300.4536082725236
FIFTEEN_MINUTES: Average=301.1826927751116, Max=302.0452275056948, Min=300.6620031690064
FIFTEEN_MINUTES: Average=301.9110962730821, Max=302.25584449075404, Min=301.40263640914253
FIFTEEN_MINUTES: Average=301.3235083865741, Max=302.1023907497376, Min=300.59635380893326
FIFTEEN_MINUTES: Average=301.2199016324434, Max=301.8304544525563, Min=300.4732209897284
FIFTEEN_MINUTES: Average=301.6102146730625, Max=302.0822760243904, Min=301.13531152965055
FIFTEEN_MINUTES: Average=301.41044092205226, Max=302.3313865409403, Min=300.24400822752017
FIFTEEN_MINUTES: Average=300.4366183008966, Max=300.85325023741984, Min=299.92699708946674
FIFTEEN_MINUTES: Average=300.91648524283414, Max=301.5698097425374, Min=300.45663769800274
HOUR: Average=290.5901020384133, Max=291.75958012255285, Min=289.4116071913974
HOUR: Average=291.30008356557084, Max=293.1609034346566, Min=289.5680682194936
HOUR: Average=294.15491744411975, Max=296.08315593152093, Min=292.04801676957214
HOUR: Average=294.90009308790843, Max=295.93680908328565, Min=293.70425632497233
HOUR: Average=294.63852287621893, Max=296.00282678365994, Min=293.20987139397124
HOUR: Average=294.42310414910264, Max=295.4149392580084, Min=292.6253898337934
HOUR: Average=294.8940821660427, Max=296.19299395193525, Min=292.98587351626736
HOUR: Average=295.5840621410868, Max=297.08271774604594, Min=293.93767422536763
HOUR: Average=295.3895748974795, Max=296.9046608594603, Min=294.1467114969875
HOUR: Average=295.3067781580394, Max=297.007981254172, Min=293.44378312417257
HOUR: Average=291.75007053650575, Max=293.8923287515211, Min=289.94849930543955
HOUR: Average=293.09711892383655, Max=294.41376173084467, Min=291.3244385052292
HOUR: Average=294.1090676679079, Max=295.56944063537424, Min=292.41339601238343
HOUR: Average=294.2782882907624, Max=295.54465727374804, Min=292.6924139756564
HOUR: Average=293.7867344178188, Max=295.02159303761636, Min=292.91909585911725
HOUR: Average=294.4492474918497, Max=295.69402171550547, Min=292.9146944587864
HOUR: Average=294.9482162014102, Max=296.0760872042265, Min=294.2005008795751
HOUR: Average=295.919413762576, Max=296.88573654998396, Min=294.5316444877461
HOUR: Average=295.2004974896214, Max=296.0528328683282, Min=294.2540337062243
HOUR: Average=296.6544454904674, Max=297.9127808279259, Min=295.44912110936883
HOUR: Average=297.768102447633, Max=299.27801010248004, Min=296.56149146571073
HOUR: Average=299.09811085847116, Max=299.7202585767739, Min=298.0961918528872
HOUR: Average=299.13996684825, Max=299.99908052356136, Min=298.3756063092595
HOUR: Average=299.21484221325926, Max=300.54609792593664, Min=297.8822071038103
HOUR: Average=299.60691205925224, Max=301.27012280816615, Min=298.43658341184175
HOUR: Average=298.69974468620376, Max=300.2149544335361, Min=297.51430839881937
HOUR: Average=299.3964806649159, Max=301.05642736137844, Min=297.3388289499317
HOUR: Average=300.2994332243242, Max=300.82121702308694, Min=299.54331023072297
HOUR: Average=300.70170767580635, Max=301.53291597584825, Min=299.887135485621
HOUR: Average=300.86410619927307, Max=303.5458908242628, Min=298.1985697948195
HOUR: Average=301.5154269898057, Max=303.60473077517236, Min=300.5873211692421
HOUR: Average=301.8899002636554, Max=303.3013600684909, Min=300.1754886328534
HOUR: Average=300.1664859802821, Max=301.88303503608086, Min=298.9471986637493
HOUR: Average=301.526509967314, Max=302.84651937161703, Min=299.9167209947716
HOUR: Average=300.6332301701875, Max=302.40090607621323, Min=298.89678757684743
HOUR: Average=298.2793968278251, Max=299.4299458951186, Min=297.2144875499968
HOUR: Average=299.78751951962073, Max=300.7381906658099, Min=298.4087169813479
HOUR: Average=299.14541019469095, Max=300.308770317327, Min=298.05222597806033
HOUR: Average=300.4144410371355, Max=301.6760854865994, Min=298.21524088083567
HOUR: Average=299.60351561103766, Max=301.07343825885727, Min=297.92867208797884
HOUR: Average=299.49198195560194, Max=300.90294942523286, Min=298.66191924869264
HOUR: Average=298.9675730370274, Max=300.5397541063807, Min=297.4516623794953
HOUR: Average=301.21776339984746, Max=301.9620259781857, Min=299.64180360437007
HOUR: Average=299.7893056624697, Max=300.81991803659133, Min=298.5853315731536
HOUR: Average=298.81109947390416, Max=299.8750679661303, Min=297.96030462259256
HOUR: Average=298.9022166680105, Max=300.74279124617533, Min=297.2689918532665
HOUR: Average=299.93581440591544, Max=301.0512214698076, Min=298.90675250737064
HOUR: Average=299.2571154490597, Max=300.88205854425564, Min=298.16846339170604
HOUR: Average=300.7295883799169, Max=301.76790453550757, Min=299.9130684910632
HOUR: Average=301.10415135756074, Max=302.49099582032596, Min=299.7532109486845
HOUR: Average=300.616652690967, Max=301.6955215466082, Min=299.1933749710193
HOUR: Average=299.01435833723906, Max=301.27960786160827, Min=296.5336607212652
HOUR: Average=297.23396813337456, Max=298.1857900461923, Min=296.0392292148469
HOUR: Average=298.69192654713714, Max=300.6822292317241, Min=296.0031298543826
HOUR: Average=299.8543818504019, Max=301.016693705396, Min=299.2143366438463
HOUR: Average=297.9319512932892, Max=299.7077161112385, Min=295.07989878592787
HOUR: Average=295.1557161656582, Max=296.09480874718423, Min=294.0865459334618
